"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/loss_ppo_weighted","HR-PPO - regularize/loss_ppo_weighted__MIN","HR-PPO - regularize/loss_ppo_weighted__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/loss_ppo_weighted","PPO - regularize/loss_ppo_weighted__MIN","PPO - regularize/loss_ppo_weighted__MAX"
"15972285","1310","1310","1310","0.020641446113586426","0.020641446113586426","0.020641446113586426","","","","","",""
"15973408","","","","","","","1248","1248","1248","0.005630957428365946","0.005630957428365946","0.005630957428365946"
"15994876","1312","1312","1312","0.0187224131077528","0.0187224131077528","0.0187224131077528","","","","","",""
"16001640","","","","","","","1250","1250","1250","0.026839300990104675","0.026839300990104675","0.026839300990104675"
"16025283","1314","1314","1314","0.014584898017346859","0.014584898017346859","0.014584898017346859","","","","","",""
"16029272","","","","","","","1252","1252","1252","0.008608461357653141","0.008608461357653141","0.008608461357653141"
"16051538","1316","1316","1316","0.027720628306269646","0.027720628306269646","0.027720628306269646","","","","","",""
"16055752","","","","","","","1254","1254","1254","0.026917165145277977","0.026917165145277977","0.026917165145277977"
"16074256","1318","1318","1318","0.02246193401515484","0.02246193401515484","0.02246193401515484","","","","","",""
"16081178","","","","","","","1256","1256","1256","0.017706284299492836","0.017706284299492836","0.017706284299492836"
"16103897","1320","1320","1320","0.019596213474869728","0.019596213474869728","0.019596213474869728","","","","","",""
"16112726","","","","","","","1258","1258","1258","0.022612011060118675","0.022612011060118675","0.022612011060118675"
"16129954","1322","1322","1322","0.02275274507701397","0.02275274507701397","0.02275274507701397","","","","","",""
"16143614","","","","","","","1260","1260","1260","0.016537697985768318","0.016537697985768318","0.016537697985768318"
"16161865","1324","1324","1324","0.019783105701208115","0.019783105701208115","0.019783105701208115","","","","","",""
"16169030","","","","","","","1262","1262","1262","0.0381956622004509","0.0381956622004509","0.0381956622004509"
"16181855","1326","1326","1326","0.03438805043697357","0.03438805043697357","0.03438805043697357","","","","","",""
"16191539","","","","","","","1264","1264","1264","0.026170019060373306","0.026170019060373306","0.026170019060373306"
"16206230","1328","1328","1328","0.001880900701507926","0.001880900701507926","0.001880900701507926","","","","","",""
"16214799","","","","","","","1266","1266","1266","0.02245735190808773","0.02245735190808773","0.02245735190808773"
"16235583","1330","1330","1330","0.010620968416333199","0.010620968416333199","0.010620968416333199","","","","","",""
"16240506","","","","","","","1268","1268","1268","0.016753267496824265","0.016753267496824265","0.016753267496824265"
"16261379","1332","1332","1332","0.021647946909070015","0.021647946909070015","0.021647946909070015","","","","","",""
"16273916","","","","","","","1270","1270","1270","0.013046447187662125","0.013046447187662125","0.013046447187662125"
"16296735","1334","1334","1334","0.01949094422161579","0.01949094422161579","0.01949094422161579","","","","","",""
"16303249","","","","","","","1272","1272","1272","0.01754392310976982","0.01754392310976982","0.01754392310976982"
"16321736","1336","1336","1336","0.028877921402454376","0.028877921402454376","0.028877921402454376","","","","","",""
"16331271","","","","","","","1274","1274","1274","0.0026318777818232775","0.0026318777818232775","0.0026318777818232775"
"16350227","1338","1338","1338","0.02976907230913639","0.02976907230913639","0.02976907230913639","","","","","",""
"16355302","","","","","","","1276","1276","1276","0.02106313779950142","0.02106313779950142","0.02106313779950142"
"16379066","1340","1340","1340","0.019348544999957085","0.019348544999957085","0.019348544999957085","","","","","",""
"16382827","","","","","","","1278","1278","1278","0.01711372472345829","0.01711372472345829","0.01711372472345829"
"16402399","1342","1342","1342","0.013922634534537792","0.013922634534537792","0.013922634534537792","","","","","",""
"16410807","","","","","","","1280","1280","1280","0.017862042412161827","0.017862042412161827","0.017862042412161827"
"16434894","1344","1344","1344","0.04243732616305351","0.04243732616305351","0.04243732616305351","","","","","",""
"16436287","","","","","","","1282","1282","1282","0.007251429371535778","0.007251429371535778","0.007251429371535778"
"16458103","","","","","","","1284","1284","1284","0.02157556638121605","0.02157556638121605","0.02157556638121605"
"16463408","1346","1346","1346","0.022017212584614754","0.022017212584614754","0.022017212584614754","","","","","",""
"16483744","","","","","","","1286","1286","1286","0.010341212153434753","0.010341212153434753","0.010341212153434753"
"16486233","1348","1348","1348","0.021957600489258766","0.021957600489258766","0.021957600489258766","","","","","",""
"16511382","","","","","","","1288","1288","1288","0.006303039379417896","0.006303039379417896","0.006303039379417896"
"16514887","1350","1350","1350","0.0341050960123539","0.0341050960123539","0.0341050960123539","","","","","",""
"16538069","","","","","","","1290","1290","1290","0.019770920276641846","0.019770920276641846","0.019770920276641846"
"16539451","1352","1352","1352","0.02498573064804077","0.02498573064804077","0.02498573064804077","","","","","",""
"16562733","","","","","","","1292","1292","1292","0.03143986687064171","0.03143986687064171","0.03143986687064171"
"16566664","1354","1354","1354","0.034187350422143936","0.034187350422143936","0.034187350422143936","","","","","",""
"16591569","","","","","","","1294","1294","1294","0.04205618053674698","0.04205618053674698","0.04205618053674698"
"16592164","1356","1356","1356","0.029828961938619614","0.029828961938619614","0.029828961938619614","","","","","",""
"16614930","","","","","","","1296","1296","1296","0.02849973551928997","0.02849973551928997","0.02849973551928997"
"16622716","1358","1358","1358","0.029932871460914612","0.029932871460914612","0.029932871460914612","","","","","",""
"16638929","","","","","","","1298","1298","1298","0.011016380973160267","0.011016380973160267","0.011016380973160267"
"16642658","1360","1360","1360","0.02997366338968277","0.02997366338968277","0.02997366338968277","","","","","",""
"16664237","1362","1362","1362","0.025792131200432777","0.025792131200432777","0.025792131200432777","","","","","",""
"16667942","","","","","","","1300","1300","1300","0.018441442400217056","0.018441442400217056","0.018441442400217056"
"16685275","1364","1364","1364","0.023944031447172165","0.023944031447172165","0.023944031447172165","","","","","",""
"16697547","","","","","","","1302","1302","1302","0.02610774151980877","0.02610774151980877","0.02610774151980877"
"16712613","1366","1366","1366","0.025227803736925125","0.025227803736925125","0.025227803736925125","","","","","",""
"16727088","","","","","","","1304","1304","1304","0.0075923907570540905","0.0075923907570540905","0.0075923907570540905"
"16736112","1368","1368","1368","0.020567486062645912","0.020567486062645912","0.020567486062645912","","","","","",""
"16752983","","","","","","","1306","1306","1306","0.024952132254838943","0.024952132254838943","0.024952132254838943"
"16760099","1370","1370","1370","0.026645082980394363","0.026645082980394363","0.026645082980394363","","","","","",""
"16779778","1372","1372","1372","0.007214874494820833","0.007214874494820833","0.007214874494820833","","","","","",""
"16783096","","","","","","","1308","1308","1308","0.01926371455192566","0.01926371455192566","0.01926371455192566"
"16803536","1374","1374","1374","0.02201847732067108","0.02201847732067108","0.02201847732067108","","","","","",""
"16809240","","","","","","","1310","1310","1310","0.03331787511706352","0.03331787511706352","0.03331787511706352"
"16825985","1376","1376","1376","0.030794383957982063","0.030794383957982063","0.030794383957982063","","","","","",""
"16833733","","","","","","","1312","1312","1312","0.016844559460878372","0.016844559460878372","0.016844559460878372"
"16855921","1378","1378","1378","0.02502259612083435","0.02502259612083435","0.02502259612083435","","","","","",""
"16863992","","","","","","","1314","1314","1314","0.003587394952774048","0.003587394952774048","0.003587394952774048"
"16880153","1380","1380","1380","0.02412116900086403","0.02412116900086403","0.02412116900086403","","","","","",""
"16894390","","","","","","","1316","1316","1316","0.0038218526169657707","0.0038218526169657707","0.0038218526169657707"
"16904777","1382","1382","1382","0.03384028747677803","0.03384028747677803","0.03384028747677803","","","","","",""
"16924844","","","","","","","1318","1318","1318","0.016681578010320663","0.016681578010320663","0.016681578010320663"
"16935687","1384","1384","1384","0.03215762600302696","0.03215762600302696","0.03215762600302696","","","","","",""
"16956060","","","","","","","1320","1320","1320","0.004818394780158997","0.004818394780158997","0.004818394780158997"
"16958263","1386","1386","1386","0.023575309664011","0.023575309664011","0.023575309664011","","","","","",""
"16981880","","","","","","","1322","1322","1322","0.023874325677752495","0.023874325677752495","0.023874325677752495"
"16984807","1388","1388","1388","0.0505511499941349","0.0505511499941349","0.0505511499941349","","","","","",""
"17009969","","","","","","","1324","1324","1324","0.004356733523309231","0.004356733523309231","0.004356733523309231"
"17017124","1390","1390","1390","0.02525518648326397","0.02525518648326397","0.02525518648326397","","","","","",""
"17035078","","","","","","","1326","1326","1326","0.011111728847026825","0.011111728847026825","0.011111728847026825"
"17042886","1392","1392","1392","0.025801917538046837","0.025801917538046837","0.025801917538046837","","","","","",""
"17063762","","","","","","","1328","1328","1328","0.042545825242996216","0.042545825242996216","0.042545825242996216"
"17070146","1394","1394","1394","0.019469765946269035","0.019469765946269035","0.019469765946269035","","","","","",""
"17089804","","","","","","","1330","1330","1330","0.03141485154628754","0.03141485154628754","0.03141485154628754"
"17102090","1396","1396","1396","0.027442295104265213","0.027442295104265213","0.027442295104265213","","","","","",""
"17123085","","","","","","","1332","1332","1332","0.028871793299913406","0.028871793299913406","0.028871793299913406"
"17130405","1398","1398","1398","0.03236516937613487","0.03236516937613487","0.03236516937613487","","","","","",""
"17149660","","","","","","","1334","1334","1334","0.008624620735645294","0.008624620735645294","0.008624620735645294"
"17153803","1400","1400","1400","0.022001037374138832","0.022001037374138832","0.022001037374138832","","","","","",""
"17176619","","","","","","","1336","1336","1336","0.020947637036442757","0.020947637036442757","0.020947637036442757"
"17178817","1402","1402","1402","0.03361199051141739","0.03361199051141739","0.03361199051141739","","","","","",""
"17196792","1404","1404","1404","0.033065538853406906","0.033065538853406906","0.033065538853406906","","","","","",""
"17204449","","","","","","","1338","1338","1338","0.031756673008203506","0.031756673008203506","0.031756673008203506"
"17214799","1406","1406","1406","0.043864086270332336","0.043864086270332336","0.043864086270332336","","","","","",""
"17227933","","","","","","","1340","1340","1340","0.034187257289886475","0.034187257289886475","0.034187257289886475"
"17239943","1408","1408","1408","0.035061370581388474","0.035061370581388474","0.035061370581388474","","","","","",""
"17253974","","","","","","","1342","1342","1342","0.03329664096236229","0.03329664096236229","0.03329664096236229"
"17262852","1410","1410","1410","0.01640922576189041","0.01640922576189041","0.01640922576189041","","","","","",""
"17282223","","","","","","","1344","1344","1344","0.010069265030324459","0.010069265030324459","0.010069265030324459"
"17290778","1412","1412","1412","0.030188115313649178","0.030188115313649178","0.030188115313649178","","","","","",""
"17306155","","","","","","","1346","1346","1346","0.030452322214841843","0.030452322214841843","0.030452322214841843"
"17322225","1414","1414","1414","0.05083553493022919","0.05083553493022919","0.05083553493022919","","","","","",""
"17331175","","","","","","","1348","1348","1348","0.046402622014284134","0.046402622014284134","0.046402622014284134"
"17351181","1416","1416","1416","0.030827073380351067","0.030827073380351067","0.030827073380351067","","","","","",""
"17357589","","","","","","","1350","1350","1350","0.017460016533732414","0.017460016533732414","0.017460016533732414"
"17380768","1418","1418","1418","0.024221252650022507","0.024221252650022507","0.024221252650022507","","","","","",""
"17387027","","","","","","","1352","1352","1352","0.01939469203352928","0.01939469203352928","0.01939469203352928"
"17398459","1420","1420","1420","0.02465066686272621","0.02465066686272621","0.02465066686272621","","","","","",""
"17419169","","","","","","","1354","1354","1354","0.02323061414062977","0.02323061414062977","0.02323061414062977"
"17427865","1422","1422","1422","0.02918095886707306","0.02918095886707306","0.02918095886707306","","","","","",""
"17447138","","","","","","","1356","1356","1356","0.03234746307134628","0.03234746307134628","0.03234746307134628"
"17456195","1424","1424","1424","0.008688467554748058","0.008688467554748058","0.008688467554748058","","","","","",""
"17474355","","","","","","","1358","1358","1358","0.03429283946752548","0.03429283946752548","0.03429283946752548"
"17483927","1426","1426","1426","0.023932866752147675","0.023932866752147675","0.023932866752147675","","","","","",""
"17502604","","","","","","","1360","1360","1360","0.023668330162763596","0.023668330162763596","0.023668330162763596"
"17509316","1428","1428","1428","0.018165437504649162","0.018165437504649162","0.018165437504649162","","","","","",""
"17530578","","","","","","","1362","1362","1362","0.010945132933557034","0.010945132933557034","0.010945132933557034"
"17540706","1430","1430","1430","0.023372409865260124","0.023372409865260124","0.023372409865260124","","","","","",""
"17556770","","","","","","","1364","1364","1364","0.025166934356093407","0.025166934356093407","0.025166934356093407"
"17560376","1432","1432","1432","0.024656018242239952","0.024656018242239952","0.024656018242239952","","","","","",""
"17579765","","","","","","","1366","1366","1366","0.012585137039422989","0.012585137039422989","0.012585137039422989"
"17587408","1434","1434","1434","0.029402540996670723","0.029402540996670723","0.029402540996670723","","","","","",""
"17607509","","","","","","","1368","1368","1368","0.011977736838161945","0.011977736838161945","0.011977736838161945"
"17609369","1436","1436","1436","0.020496997982263565","0.020496997982263565","0.020496997982263565","","","","","",""
"17631451","","","","","","","1370","1370","1370","0.04050087183713913","0.04050087183713913","0.04050087183713913"
"17631838","1438","1438","1438","0.03632967919111252","0.03632967919111252","0.03632967919111252","","","","","",""
"17654065","1440","1440","1440","0.026074573397636414","0.026074573397636414","0.026074573397636414","","","","","",""
"17661263","","","","","","","1372","1372","1372","0.013332772068679333","0.013332772068679333","0.013332772068679333"
"17684199","1442","1442","1442","0.022195179015398026","0.022195179015398026","0.022195179015398026","","","","","",""
"17694250","","","","","","","1374","1374","1374","0.008339839987456799","0.008339839987456799","0.008339839987456799"
"17704403","1444","1444","1444","0.021720511838793755","0.021720511838793755","0.021720511838793755","","","","","",""
"17721096","","","","","","","1376","1376","1376","0.016247695311903954","0.016247695311903954","0.016247695311903954"
"17724845","1446","1446","1446","0.036664929240942","0.036664929240942","0.036664929240942","","","","","",""
"17750236","1448","1448","1448","0.031813547015190125","0.031813547015190125","0.031813547015190125","","","","","",""
"17753605","","","","","","","1378","1378","1378","0.013726873323321342","0.013726873323321342","0.013726873323321342"
"17781496","","","","","","","1380","1380","1380","0.016110705211758614","0.016110705211758614","0.016110705211758614"
"17782746","1450","1450","1450","0.03959296643733978","0.03959296643733978","0.03959296643733978","","","","","",""
"17811673","1452","1452","1452","0.014622201211750507","0.014622201211750507","0.014622201211750507","","","","","",""
"17814757","","","","","","","1382","1382","1382","0.018522480502724648","0.018522480502724648","0.018522480502724648"
"17839109","1454","1454","1454","0.014980264008045197","0.014980264008045197","0.014980264008045197","","","","","",""
"17841127","","","","","","","1384","1384","1384","0.016588440164923668","0.016588440164923668","0.016588440164923668"
"17864171","1456","1456","1456","0.023101452738046646","0.023101452738046646","0.023101452738046646","","","","","",""
"17872006","","","","","","","1386","1386","1386","0.05611414834856987","0.05611414834856987","0.05611414834856987"
"17889538","1458","1458","1458","0.02007349021732807","0.02007349021732807","0.02007349021732807","","","","","",""
"17908620","","","","","","","1388","1388","1388","0.001015801215544343","0.001015801215544343","0.001015801215544343"
"17912241","1460","1460","1460","0.05049673467874527","0.05049673467874527","0.05049673467874527","","","","","",""
"17934865","","","","","","","1390","1390","1390","0.00430434662848711","0.00430434662848711","0.00430434662848711"
"17944904","1462","1462","1462","0.02837402932345867","0.02837402932345867","0.02837402932345867","","","","","",""
"17964447","","","","","","","1392","1392","1392","0.030222194269299507","0.030222194269299507","0.030222194269299507"
"17968671","1464","1464","1464","0.033004239201545715","0.033004239201545715","0.033004239201545715","","","","","",""
"17989526","","","","","","","1394","1394","1394","0.012776248157024384","0.012776248157024384","0.012776248157024384"
"17997273","1466","1466","1466","0.030992727726697922","0.030992727726697922","0.030992727726697922","","","","","",""
"18016305","","","","","","","1396","1396","1396","0.014674502424895763","0.014674502424895763","0.014674502424895763"
"18022638","1468","1468","1468","0.031286802142858505","0.031286802142858505","0.031286802142858505","","","","","",""
"18040832","","","","","","","1398","1398","1398","0.018619464710354805","0.018619464710354805","0.018619464710354805"
"18043603","1470","1470","1470","0.014302327297627926","0.014302327297627926","0.014302327297627926","","","","","",""
"18066663","1472","1472","1472","0.025719068944454193","0.025719068944454193","0.025719068944454193","","","","","",""
"18069350","","","","","","","1400","1400","1400","0.007237824611365795","0.007237824611365795","0.007237824611365795"
"18095446","1474","1474","1474","0.017300643026828766","0.017300643026828766","0.017300643026828766","","","","","",""
"18106755","","","","","","","1402","1402","1402","0.017244525253772736","0.017244525253772736","0.017244525253772736"
"18117715","1476","1476","1476","0.0197391826659441","0.0197391826659441","0.0197391826659441","","","","","",""
"18135366","","","","","","","1404","1404","1404","0.010552960447967052","0.010552960447967052","0.010552960447967052"
"18145682","1478","1478","1478","0.02165251225233078","0.02165251225233078","0.02165251225233078","","","","","",""
"18159629","","","","","","","1406","1406","1406","0.015097640454769135","0.015097640454769135","0.015097640454769135"
"18166542","1480","1480","1480","0.029876060783863068","0.029876060783863068","0.029876060783863068","","","","","",""
"18186463","1482","1482","1482","0.0236363522708416","0.0236363522708416","0.0236363522708416","","","","","",""
"18188383","","","","","","","1408","1408","1408","0.026030749082565308","0.026030749082565308","0.026030749082565308"
"18208674","1484","1484","1484","0.024524806067347527","0.024524806067347527","0.024524806067347527","","","","","",""
"18218389","","","","","","","1410","1410","1410","0.016776757314801216","0.016776757314801216","0.016776757314801216"
"18230286","1486","1486","1486","0.025784946978092194","0.025784946978092194","0.025784946978092194","","","","","",""
"18248988","","","","","","","1412","1412","1412","0.0021269198041409254","0.0021269198041409254","0.0021269198041409254"
"18254456","1488","1488","1488","0.03411348536610603","0.03411348536610603","0.03411348536610603","","","","","",""
"18277135","","","","","","","1414","1414","1414","0.02749672345817089","0.02749672345817089","0.02749672345817089"
"18279770","1490","1490","1490","0.02399139292538166","0.02399139292538166","0.02399139292538166","","","","","",""
"18297915","1492","1492","1492","0.0149855250492692","0.0149855250492692","0.0149855250492692","","","","","",""
"18308348","","","","","","","1416","1416","1416","0.010746446438133717","0.010746446438133717","0.010746446438133717"
"18323139","1494","1494","1494","0.02328745275735855","0.02328745275735855","0.02328745275735855","","","","","",""
"18342343","","","","","","","1418","1418","1418","0.02119268849492073","0.02119268849492073","0.02119268849492073"
"18353260","1496","1496","1496","0.03920801728963852","0.03920801728963852","0.03920801728963852","","","","","",""
"18376369","","","","","","","1420","1420","1420","0.0335724763572216","0.0335724763572216","0.0335724763572216"
"18380891","1498","1498","1498","0.03274073824286461","0.03274073824286461","0.03274073824286461","","","","","",""
"18403515","","","","","","","1422","1422","1422","0.01503582950681448","0.01503582950681448","0.01503582950681448"
"18413673","1500","1500","1500","0.033574920147657394","0.033574920147657394","0.033574920147657394","","","","","",""
"18429192","","","","","","","1424","1424","1424","0.050272006541490555","0.050272006541490555","0.050272006541490555"
"18432357","1502","1502","1502","0.023232052102684975","0.023232052102684975","0.023232052102684975","","","","","",""
"18458837","","","","","","","1426","1426","1426","0.007038170006126165","0.007038170006126165","0.007038170006126165"
"18459577","1504","1504","1504","0.021756095811724663","0.021756095811724663","0.021756095811724663","","","","","",""
"18482145","1506","1506","1506","0.03550122678279877","0.03550122678279877","0.03550122678279877","","","","","",""
"18489807","","","","","","","1428","1428","1428","0.016611147671937943","0.016611147671937943","0.016611147671937943"
"18505429","1508","1508","1508","0.046981923282146454","0.046981923282146454","0.046981923282146454","","","","","",""
"18519648","","","","","","","1430","1430","1430","0.02178829163312912","0.02178829163312912","0.02178829163312912"
"18526636","1510","1510","1510","0.02643459104001522","0.02643459104001522","0.02643459104001522","","","","","",""
"18547346","","","","","","","1432","1432","1432","0.00878232903778553","0.00878232903778553","0.00878232903778553"
"18550665","1512","1512","1512","0.00963641982525587","0.00963641982525587","0.00963641982525587","","","","","",""
"18571268","","","","","","","1434","1434","1434","0.028882455080747604","0.028882455080747604","0.028882455080747604"
"18574524","1514","1514","1514","0.025972766801714897","0.025972766801714897","0.025972766801714897","","","","","",""
"18598591","","","","","","","1436","1436","1436","0.020682113245129585","0.020682113245129585","0.020682113245129585"
"18599220","1516","1516","1516","0.040881767868995667","0.040881767868995667","0.040881767868995667","","","","","",""
"18625343","","","","","","","1438","1438","1438","0.03410056605935097","0.03410056605935097","0.03410056605935097"
"18625773","1518","1518","1518","0.0293535515666008","0.0293535515666008","0.0293535515666008","","","","","",""
"18649038","1520","1520","1520","0.027399277314543724","0.027399277314543724","0.027399277314543724","","","","","",""
"18649592","","","","","","","1440","1440","1440","0.02513209916651249","0.02513209916651249","0.02513209916651249"
"18677853","","","","","","","1442","1442","1442","0.0038162730634212494","0.0038162730634212494","0.0038162730634212494"
"18678126","1522","1522","1522","0.006446380168199539","0.006446380168199539","0.006446380168199539","","","","","",""
"18704881","1524","1524","1524","0.020031889900565147","0.020031889900565147","0.020031889900565147","","","","","",""
"18709708","","","","","","","1444","1444","1444","0.018480883911252022","0.018480883911252022","0.018480883911252022"
"18733941","1526","1526","1526","0.00564956059679389","0.00564956059679389","0.00564956059679389","","","","","",""
"18736111","","","","","","","1446","1446","1446","0.027182357385754585","0.027182357385754585","0.027182357385754585"
"18760925","","","","","","","1448","1448","1448","0.03447290137410164","0.03447290137410164","0.03447290137410164"
"18761416","1528","1528","1528","0.026202308014035225","0.026202308014035225","0.026202308014035225","","","","","",""
"18784881","1530","1530","1530","0.03518598526716232","0.03518598526716232","0.03518598526716232","","","","","",""
"18792794","","","","","","","1450","1450","1450","0.022650685161352158","0.022650685161352158","0.022650685161352158"
"18807925","1532","1532","1532","0.023464178666472435","0.023464178666472435","0.023464178666472435","","","","","",""
"18824617","","","","","","","1452","1452","1452","0.02306731976568699","0.02306731976568699","0.02306731976568699"
"18836876","1534","1534","1534","0.07119634747505188","0.07119634747505188","0.07119634747505188","","","","","",""
"18849036","","","","","","","1454","1454","1454","0.026666967198252678","0.026666967198252678","0.026666967198252678"
"18864385","1536","1536","1536","0.04070783033967018","0.04070783033967018","0.04070783033967018","","","","","",""
"18879306","","","","","","","1456","1456","1456","0.012332518585026264","0.012332518585026264","0.012332518585026264"
"18894101","1538","1538","1538","0.02572755329310894","0.02572755329310894","0.02572755329310894","","","","","",""
"18908644","","","","","","","1458","1458","1458","0.016953617334365845","0.016953617334365845","0.016953617334365845"
"18919656","1540","1540","1540","0.012930900789797306","0.012930900789797306","0.012930900789797306","","","","","",""
"18933001","","","","","","","1460","1460","1460","0.021180473268032074","0.021180473268032074","0.021180473268032074"
"18947517","1542","1542","1542","0.03438829630613327","0.03438829630613327","0.03438829630613327","","","","","",""
"18960036","","","","","","","1462","1462","1462","0.042128004133701324","0.042128004133701324","0.042128004133701324"
"18970536","1544","1544","1544","0.01919821836054325","0.01919821836054325","0.01919821836054325","","","","","",""
"18987622","","","","","","","1464","1464","1464","0.018027905374765396","0.018027905374765396","0.018027905374765396"
"18999181","1546","1546","1546","0.034885380417108536","0.034885380417108536","0.034885380417108536","","","","","",""
"19019070","","","","","","","1466","1466","1466","0.0144780483096838","0.0144780483096838","0.0144780483096838"
"19024948","1548","1548","1548","0.01624319702386856","0.01624319702386856","0.01624319702386856","","","","","",""
"19049257","","","","","","","1468","1468","1468","0.022865137085318565","0.022865137085318565","0.022865137085318565"
"19051316","1550","1550","1550","0.021272817626595497","0.021272817626595497","0.021272817626595497","","","","","",""
"19075248","","","","","","","1470","1470","1470","0.012065159156918526","0.012065159156918526","0.012065159156918526"
"19076352","1552","1552","1552","0.01589202508330345","0.01589202508330345","0.01589202508330345","","","","","",""
"19103455","","","","","","","1472","1472","1472","0.008191344328224659","0.008191344328224659","0.008191344328224659"
"19105773","1554","1554","1554","0.03332601860165596","0.03332601860165596","0.03332601860165596","","","","","",""
"19129419","1556","1556","1556","0.020796429365873337","0.020796429365873337","0.020796429365873337","","","","","",""
"19134684","","","","","","","1474","1474","1474","0.012654630467295647","0.012654630467295647","0.012654630467295647"
"19148897","1558","1558","1558","0.0061034769751131535","0.0061034769751131535","0.0061034769751131535","","","","","",""
"19164536","","","","","","","1476","1476","1476","0.008847049437463284","0.008847049437463284","0.008847049437463284"
"19181333","1560","1560","1560","0.05855829641222954","0.05855829641222954","0.05855829641222954","","","","","",""
"19195940","","","","","","","1478","1478","1478","0.01464785635471344","0.01464785635471344","0.01464785635471344"
"19209088","1562","1562","1562","0.023413948714733124","0.023413948714733124","0.023413948714733124","","","","","",""
"19222256","","","","","","","1480","1480","1480","0.02454325184226036","0.02454325184226036","0.02454325184226036"
"19238590","1564","1564","1564","0.033599890768527985","0.033599890768527985","0.033599890768527985","","","","","",""
"19248583","","","","","","","1482","1482","1482","0.01623019017279148","0.01623019017279148","0.01623019017279148"
"19266801","1566","1566","1566","0.024488545954227448","0.024488545954227448","0.024488545954227448","","","","","",""
"19273956","","","","","","","1484","1484","1484","0.01899801380932331","0.01899801380932331","0.01899801380932331"
"19290040","1568","1568","1568","0.005380771588534117","0.005380771588534117","0.005380771588534117","","","","","",""
"19300018","","","","","","","1486","1486","1486","0.008513440378010273","0.008513440378010273","0.008513440378010273"
"19312888","1570","1570","1570","0.02136317268013954","0.02136317268013954","0.02136317268013954","","","","","",""
"19328887","","","","","","","1488","1488","1488","0.01769275963306427","0.01769275963306427","0.01769275963306427"
"19340943","1572","1572","1572","0.03925280645489693","0.03925280645489693","0.03925280645489693","","","","","",""
"19352345","","","","","","","1490","1490","1490","0.014935338869690895","0.014935338869690895","0.014935338869690895"
"19369872","1574","1574","1574","0.023256156593561172","0.023256156593561172","0.023256156593561172","","","","","",""
"19384979","","","","","","","1492","1492","1492","0.01729423739016056","0.01729423739016056","0.01729423739016056"
"19398264","1576","1576","1576","0.08173484355211258","0.08173484355211258","0.08173484355211258","","","","","",""
"19410320","","","","","","","1494","1494","1494","0.023726731538772583","0.023726731538772583","0.023726731538772583"
"19421525","1578","1578","1578","0.03036615252494812","0.03036615252494812","0.03036615252494812","","","","","",""
"19441301","","","","","","","1496","1496","1496","0.019579792395234108","0.019579792395234108","0.019579792395234108"
"19444488","1580","1580","1580","0.03343300148844719","0.03343300148844719","0.03343300148844719","","","","","",""
"19469992","","","","","","","1498","1498","1498","0.08876284956932068","0.08876284956932068","0.08876284956932068"
"19475639","1582","1582","1582","0.020194170996546745","0.020194170996546745","0.020194170996546745","","","","","",""
"19498683","1584","1584","1584","0.024317294359207153","0.024317294359207153","0.024317294359207153","","","","","",""
"19503315","","","","","","","1500","1500","1500","0.032161545008420944","0.032161545008420944","0.032161545008420944"
"19518840","1586","1586","1586","0.015339376404881477","0.015339376404881477","0.015339376404881477","","","","","",""
"19528007","","","","","","","1502","1502","1502","0.004294621292501688","0.004294621292501688","0.004294621292501688"
"19543278","1588","1588","1588","0.03424905240535736","0.03424905240535736","0.03424905240535736","","","","","",""
"19556674","","","","","","","1504","1504","1504","0.0411335751414299","0.0411335751414299","0.0411335751414299"
"19560318","1590","1590","1590","0.028174910694360733","0.028174910694360733","0.028174910694360733","","","","","",""
"19582478","1592","1592","1592","0.02084239199757576","0.02084239199757576","0.02084239199757576","","","","","",""
"19586405","","","","","","","1506","1506","1506","0.01918306015431881","0.01918306015431881","0.01918306015431881"
"19604420","1594","1594","1594","0.012057994492352009","0.012057994492352009","0.012057994492352009","","","","","",""
"19613033","","","","","","","1508","1508","1508","0.03337300568819046","0.03337300568819046","0.03337300568819046"
"19625892","1596","1596","1596","0.02458859235048294","0.02458859235048294","0.02458859235048294","","","","","",""
"19641966","","","","","","","1510","1510","1510","0.038876861333847046","0.038876861333847046","0.038876861333847046"
"19652408","1598","1598","1598","0.02045487053692341","0.02045487053692341","0.02045487053692341","","","","","",""
"19663994","","","","","","","1512","1512","1512","0.12782715260982513","0.12782715260982513","0.12782715260982513"
"19672605","1600","1600","1600","0.01616271771490574","0.01616271771490574","0.01616271771490574","","","","","",""
"19688386","","","","","","","1514","1514","1514","0.04177134484052658","0.04177134484052658","0.04177134484052658"
"19698965","1602","1602","1602","0.025764908641576767","0.025764908641576767","0.025764908641576767","","","","","",""
"19714568","","","","","","","1516","1516","1516","0.02876465953886509","0.02876465953886509","0.02876465953886509"
"19723092","1604","1604","1604","0.011686578392982483","0.011686578392982483","0.011686578392982483","","","","","",""
"19744572","1606","1606","1606","0.034264832735061646","0.034264832735061646","0.034264832735061646","","","","","",""
"19744651","","","","","","","1518","1518","1518","0.013479940593242645","0.013479940593242645","0.013479940593242645"
"19768806","1608","1608","1608","0.026950372382998466","0.026950372382998466","0.026950372382998466","","","","","",""
"19773705","","","","","","","1520","1520","1520","0.005025104619562626","0.005025104619562626","0.005025104619562626"
