"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/ep_rew_mean_norm","HR-PPO - rollout/ep_rew_mean_norm__MIN","HR-PPO - rollout/ep_rew_mean_norm__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/ep_rew_mean_norm","PPO - rollout/ep_rew_mean_norm__MIN","PPO - rollout/ep_rew_mean_norm__MAX"
"15419566","","","","","","","1198","1198","1198","0.9063729047775269","0.9063729047775269","0.9063729047775269"
"15439260","1270","1270","1270","0.8764638304710388","0.8764638304710388","0.8764638304710388","","","","","",""
"15447712","","","","","","","1200","1200","1200","0.9173489809036255","0.9173489809036255","0.9173489809036255"
"15471829","1272","1272","1272","0.9216477870941162","0.9216477870941162","0.9216477870941162","","","","","",""
"15477817","","","","","","","1202","1202","1202","0.9240013957023621","0.9240013957023621","0.9240013957023621"
"15499403","1274","1274","1274","0.8592477440834045","0.8592477440834045","0.8592477440834045","","","","","",""
"15503308","","","","","","","1204","1204","1204","0.9139898419380188","0.9139898419380188","0.9139898419380188"
"15523545","1276","1276","1276","0.8417741656303406","0.8417741656303406","0.8417741656303406","","","","","",""
"15531104","","","","","","","1206","1206","1206","0.9096873998641968","0.9096873998641968","0.9096873998641968"
"15557961","","","","","","","1208","1208","1208","0.9311878681182861","0.9311878681182861","0.9311878681182861"
"15559029","1278","1278","1278","0.8743674159049988","0.8743674159049988","0.8743674159049988","","","","","",""
"15582407","1280","1280","1280","0.8700180649757385","0.8700180649757385","0.8700180649757385","","","","","",""
"15585068","","","","","","","1210","1210","1210","0.9157690405845642","0.9157690405845642","0.9157690405845642"
"15612097","1282","1282","1282","0.8680925965309143","0.8680925965309143","0.8680925965309143","","","","","",""
"15615327","","","","","","","1212","1212","1212","0.9075091481208801","0.9075091481208801","0.9075091481208801"
"15640295","","","","","","","1214","1214","1214","0.8982259631156921","0.8982259631156921","0.8982259631156921"
"15645211","1284","1284","1284","0.8462905287742615","0.8462905287742615","0.8462905287742615","","","","","",""
"15667154","","","","","","","1216","1216","1216","0.8922837376594543","0.8922837376594543","0.8922837376594543"
"15674004","1286","1286","1286","0.8453442454338074","0.8453442454338074","0.8453442454338074","","","","","",""
"15694679","","","","","","","1228","1228","1228","0.9220633506774902","0.9220633506774902","0.9220633506774902"
"15700634","1288","1288","1288","0.8309549689292908","0.8309549689292908","0.8309549689292908","","","","","",""
"15717589","","","","","","","1230","1230","1230","0.8959908485412598","0.8959908485412598","0.8959908485412598"
"15724671","1290","1290","1290","0.8774088025093079","0.8774088025093079","0.8774088025093079","","","","","",""
"15745146","","","","","","","1232","1232","1232","0.9160341620445251","0.9160341620445251","0.9160341620445251"
"15748453","1292","1292","1292","0.8686760663986206","0.8686760663986206","0.8686760663986206","","","","","",""
"15773394","1294","1294","1294","0.880448043346405","0.880448043346405","0.880448043346405","","","","","",""
"15773632","","","","","","","1234","1234","1234","0.9259397387504578","0.9259397387504578","0.9259397387504578"
"15794992","1296","1296","1296","0.8994866609573364","0.8994866609573364","0.8994866609573364","","","","","",""
"15805935","","","","","","","1236","1236","1236","0.8896746635437012","0.8896746635437012","0.8896746635437012"
"15823013","1298","1298","1298","0.8981481194496155","0.8981481194496155","0.8981481194496155","","","","","",""
"15827767","","","","","","","1238","1238","1238","0.9129188656806946","0.9129188656806946","0.9129188656806946"
"15847706","1300","1300","1300","0.8786360621452332","0.8786360621452332","0.8786360621452332","","","","","",""
"15856999","","","","","","","1240","1240","1240","0.9109854698181152","0.9109854698181152","0.9109854698181152"
"15872409","1302","1302","1302","0.8763412833213806","0.8763412833213806","0.8763412833213806","","","","","",""
"15887235","","","","","","","1242","1242","1242","0.898775577545166","0.898775577545166","0.898775577545166"
"15897058","1304","1304","1304","0.864997386932373","0.864997386932373","0.864997386932373","","","","","",""
"15918870","","","","","","","1244","1244","1244","0.9490950107574463","0.9490950107574463","0.9490950107574463"
"15920701","1306","1306","1306","0.8812872767448425","0.8812872767448425","0.8812872767448425","","","","","",""
"15946900","","","","","","","1246","1246","1246","0.9098507165908813","0.9098507165908813","0.9098507165908813"
"15951832","1308","1308","1308","0.8751346468925476","0.8751346468925476","0.8751346468925476","","","","","",""
"15972285","1310","1310","1310","0.8696280121803284","0.8696280121803284","0.8696280121803284","","","","","",""
"15973408","","","","","","","1248","1248","1248","0.9204666018486023","0.9204666018486023","0.9204666018486023"
"15994876","1312","1312","1312","0.8689458966255188","0.8689458966255188","0.8689458966255188","","","","","",""
"16001640","","","","","","","1250","1250","1250","0.9076138138771057","0.9076138138771057","0.9076138138771057"
"16025283","1314","1314","1314","0.9161459803581238","0.9161459803581238","0.9161459803581238","","","","","",""
"16029272","","","","","","","1252","1252","1252","0.9223214387893677","0.9223214387893677","0.9223214387893677"
"16051538","1316","1316","1316","0.8843275904655457","0.8843275904655457","0.8843275904655457","","","","","",""
"16055752","","","","","","","1254","1254","1254","0.9083551168441772","0.9083551168441772","0.9083551168441772"
"16074256","1318","1318","1318","0.9130939245223999","0.9130939245223999","0.9130939245223999","","","","","",""
"16081178","","","","","","","1256","1256","1256","0.8965613842010498","0.8965613842010498","0.8965613842010498"
"16103897","1320","1320","1320","0.9005385041236877","0.9005385041236877","0.9005385041236877","","","","","",""
"16112726","","","","","","","1258","1258","1258","0.9139994382858276","0.9139994382858276","0.9139994382858276"
"16129954","1322","1322","1322","0.8704212307929993","0.8704212307929993","0.8704212307929993","","","","","",""
"16143614","","","","","","","1260","1260","1260","0.901045560836792","0.901045560836792","0.901045560836792"
"16161865","1324","1324","1324","0.9130165576934814","0.9130165576934814","0.9130165576934814","","","","","",""
"16169030","","","","","","","1262","1262","1262","0.906862735748291","0.906862735748291","0.906862735748291"
"16181855","1326","1326","1326","0.8800010085105896","0.8800010085105896","0.8800010085105896","","","","","",""
"16191539","","","","","","","1264","1264","1264","0.9264705777168274","0.9264705777168274","0.9264705777168274"
"16206230","1328","1328","1328","0.8703113794326782","0.8703113794326782","0.8703113794326782","","","","","",""
"16214799","","","","","","","1266","1266","1266","0.8856757283210754","0.8856757283210754","0.8856757283210754"
"16235583","1330","1330","1330","0.8867654204368591","0.8867654204368591","0.8867654204368591","","","","","",""
"16240506","","","","","","","1268","1268","1268","0.8911882638931274","0.8911882638931274","0.8911882638931274"
"16261379","1332","1332","1332","0.8648935556411743","0.8648935556411743","0.8648935556411743","","","","","",""
"16273916","","","","","","","1270","1270","1270","0.9419903755187988","0.9419903755187988","0.9419903755187988"
"16296735","1334","1334","1334","0.9182484149932861","0.9182484149932861","0.9182484149932861","","","","","",""
"16303249","","","","","","","1272","1272","1272","0.8999520540237427","0.8999520540237427","0.8999520540237427"
"16321736","1336","1336","1336","0.89675372838974","0.89675372838974","0.89675372838974","","","","","",""
"16331271","","","","","","","1274","1274","1274","0.9580810070037842","0.9580810070037842","0.9580810070037842"
"16350227","1338","1338","1338","0.842420220375061","0.842420220375061","0.842420220375061","","","","","",""
"16355302","","","","","","","1276","1276","1276","0.9217292070388794","0.9217292070388794","0.9217292070388794"
"16379066","1340","1340","1340","0.8708924055099487","0.8708924055099487","0.8708924055099487","","","","","",""
"16382827","","","","","","","1278","1278","1278","0.9224663972854614","0.9224663972854614","0.9224663972854614"
"16402399","1342","1342","1342","0.8829185366630554","0.8829185366630554","0.8829185366630554","","","","","",""
"16410807","","","","","","","1280","1280","1280","0.8980406522750854","0.8980406522750854","0.8980406522750854"
"16434894","1344","1344","1344","0.9032213091850281","0.9032213091850281","0.9032213091850281","","","","","",""
"16436287","","","","","","","1282","1282","1282","0.9166666865348816","0.9166666865348816","0.9166666865348816"
"16458103","","","","","","","1284","1284","1284","0.9074481129646301","0.9074481129646301","0.9074481129646301"
"16463408","1346","1346","1346","0.899334728717804","0.899334728717804","0.899334728717804","","","","","",""
"16483744","","","","","","","1286","1286","1286","0.9436430931091309","0.9436430931091309","0.9436430931091309"
"16486233","1348","1348","1348","0.8919148445129395","0.8919148445129395","0.8919148445129395","","","","","",""
"16511382","","","","","","","1288","1288","1288","0.916053831577301","0.916053831577301","0.916053831577301"
"16514887","1350","1350","1350","0.8449729084968567","0.8449729084968567","0.8449729084968567","","","","","",""
"16538069","","","","","","","1290","1290","1290","0.9009801745414734","0.9009801745414734","0.9009801745414734"
"16539451","1352","1352","1352","0.8885244131088257","0.8885244131088257","0.8885244131088257","","","","","",""
"16562733","","","","","","","1292","1292","1292","0.8951862454414368","0.8951862454414368","0.8951862454414368"
"16566664","1354","1354","1354","0.8785714507102966","0.8785714507102966","0.8785714507102966","","","","","",""
"16591569","","","","","","","1294","1294","1294","0.9001759886741638","0.9001759886741638","0.9001759886741638"
"16592164","1356","1356","1356","0.8427008986473083","0.8427008986473083","0.8427008986473083","","","","","",""
"16614930","","","","","","","1296","1296","1296","0.9011721611022949","0.9011721611022949","0.9011721611022949"
"16622716","1358","1358","1358","0.888709306716919","0.888709306716919","0.888709306716919","","","","","",""
"16638929","","","","","","","1298","1298","1298","0.9039851427078247","0.9039851427078247","0.9039851427078247"
"16642658","1360","1360","1360","0.8438121676445007","0.8438121676445007","0.8438121676445007","","","","","",""
"16664237","1362","1362","1362","0.8700960874557495","0.8700960874557495","0.8700960874557495","","","","","",""
"16667942","","","","","","","1300","1300","1300","0.8999585509300232","0.8999585509300232","0.8999585509300232"
"16685275","1364","1364","1364","0.8906354308128357","0.8906354308128357","0.8906354308128357","","","","","",""
"16697547","","","","","","","1302","1302","1302","0.9246492385864258","0.9246492385864258","0.9246492385864258"
"16712613","1366","1366","1366","0.9194924235343933","0.9194924235343933","0.9194924235343933","","","","","",""
"16727088","","","","","","","1304","1304","1304","0.9145886301994324","0.9145886301994324","0.9145886301994324"
"16736112","1368","1368","1368","0.9060253500938416","0.9060253500938416","0.9060253500938416","","","","","",""
"16752983","","","","","","","1306","1306","1306","0.9216504693031311","0.9216504693031311","0.9216504693031311"
"16760099","1370","1370","1370","0.8479251861572266","0.8479251861572266","0.8479251861572266","","","","","",""
"16779778","1372","1372","1372","0.8867216110229492","0.8867216110229492","0.8867216110229492","","","","","",""
"16783096","","","","","","","1308","1308","1308","0.9140622615814209","0.9140622615814209","0.9140622615814209"
"16803536","1374","1374","1374","0.8460301160812378","0.8460301160812378","0.8460301160812378","","","","","",""
"16809240","","","","","","","1310","1310","1310","0.9002370238304138","0.9002370238304138","0.9002370238304138"
"16825985","1376","1376","1376","0.8680322170257568","0.8680322170257568","0.8680322170257568","","","","","",""
"16833733","","","","","","","1312","1312","1312","0.8941285014152527","0.8941285014152527","0.8941285014152527"
"16855921","1378","1378","1378","0.8992951512336731","0.8992951512336731","0.8992951512336731","","","","","",""
"16863992","","","","","","","1314","1314","1314","0.8925148844718933","0.8925148844718933","0.8925148844718933"
"16880153","1380","1380","1380","0.8890135884284973","0.8890135884284973","0.8890135884284973","","","","","",""
"16894390","","","","","","","1316","1316","1316","0.8979243040084839","0.8979243040084839","0.8979243040084839"
"16904777","1382","1382","1382","0.875553548336029","0.875553548336029","0.875553548336029","","","","","",""
"16924844","","","","","","","1318","1318","1318","0.9084249138832092","0.9084249138832092","0.9084249138832092"
"16935687","1384","1384","1384","0.8850401043891907","0.8850401043891907","0.8850401043891907","","","","","",""
"16956060","","","","","","","1320","1320","1320","0.9133986830711365","0.9133986830711365","0.9133986830711365"
"16958263","1386","1386","1386","0.8743131756782532","0.8743131756782532","0.8743131756782532","","","","","",""
"16981880","","","","","","","1322","1322","1322","0.9215046167373657","0.9215046167373657","0.9215046167373657"
"16984807","1388","1388","1388","0.8615623712539673","0.8615623712539673","0.8615623712539673","","","","","",""
"17009969","","","","","","","1324","1324","1324","0.9103808999061584","0.9103808999061584","0.9103808999061584"
"17017124","1390","1390","1390","0.8919413685798645","0.8919413685798645","0.8919413685798645","","","","","",""
"17035078","","","","","","","1326","1326","1326","0.9257205128669739","0.9257205128669739","0.9257205128669739"
"17042886","1392","1392","1392","0.868556559085846","0.868556559085846","0.868556559085846","","","","","",""
"17063762","","","","","","","1328","1328","1328","0.8947604894638062","0.8947604894638062","0.8947604894638062"
"17070146","1394","1394","1394","0.8464087843894958","0.8464087843894958","0.8464087843894958","","","","","",""
"17089804","","","","","","","1330","1330","1330","0.9354578852653503","0.9354578852653503","0.9354578852653503"
"17102090","1396","1396","1396","0.9019271731376648","0.9019271731376648","0.9019271731376648","","","","","",""
"17123085","","","","","","","1332","1332","1332","0.9117467403411865","0.9117467403411865","0.9117467403411865"
"17130405","1398","1398","1398","0.8850871324539185","0.8850871324539185","0.8850871324539185","","","","","",""
"17149660","","","","","","","1334","1334","1334","0.9052069187164307","0.9052069187164307","0.9052069187164307"
"17153803","1400","1400","1400","0.8871443867683411","0.8871443867683411","0.8871443867683411","","","","","",""
"17176619","","","","","","","1336","1336","1336","0.9069216847419739","0.9069216847419739","0.9069216847419739"
"17178817","1402","1402","1402","0.9213801026344299","0.9213801026344299","0.9213801026344299","","","","","",""
"17196792","1404","1404","1404","0.8203296661376953","0.8203296661376953","0.8203296661376953","","","","","",""
"17204449","","","","","","","1338","1338","1338","0.9113386869430542","0.9113386869430542","0.9113386869430542"
"17214799","1406","1406","1406","0.9111721515655518","0.9111721515655518","0.9111721515655518","","","","","",""
"17227933","","","","","","","1340","1340","1340","0.9203296899795532","0.9203296899795532","0.9203296899795532"
"17239943","1408","1408","1408","0.8910123705863953","0.8910123705863953","0.8910123705863953","","","","","",""
"17253974","","","","","","","1342","1342","1342","0.9156668782234192","0.9156668782234192","0.9156668782234192"
"17262852","1410","1410","1410","0.8934850692749023","0.8934850692749023","0.8934850692749023","","","","","",""
"17282223","","","","","","","1344","1344","1344","0.9023737907409668","0.9023737907409668","0.9023737907409668"
"17290778","1412","1412","1412","0.8870617747306824","0.8870617747306824","0.8870617747306824","","","","","",""
"17306155","","","","","","","1346","1346","1346","0.9320893883705139","0.9320893883705139","0.9320893883705139"
"17322225","1414","1414","1414","0.9015116095542908","0.9015116095542908","0.9015116095542908","","","","","",""
"17331175","","","","","","","1348","1348","1348","0.9006628394126892","0.9006628394126892","0.9006628394126892"
"17351181","1416","1416","1416","0.9162487983703613","0.9162487983703613","0.9162487983703613","","","","","",""
"17357589","","","","","","","1350","1350","1350","0.9091780781745911","0.9091780781745911","0.9091780781745911"
"17380768","1418","1418","1418","0.906010627746582","0.906010627746582","0.906010627746582","","","","","",""
"17387027","","","","","","","1352","1352","1352","0.9219082593917847","0.9219082593917847","0.9219082593917847"
"17398459","1420","1420","1420","0.8612093329429626","0.8612093329429626","0.8612093329429626","","","","","",""
"17419169","","","","","","","1354","1354","1354","0.9175384640693665","0.9175384640693665","0.9175384640693665"
"17427865","1422","1422","1422","0.8924673199653625","0.8924673199653625","0.8924673199653625","","","","","",""
"17447138","","","","","","","1356","1356","1356","0.8992236852645874","0.8992236852645874","0.8992236852645874"
"17456195","1424","1424","1424","0.8782051205635071","0.8782051205635071","0.8782051205635071","","","","","",""
"17474355","","","","","","","1358","1358","1358","0.9060352444648743","0.9060352444648743","0.9060352444648743"
"17483927","1426","1426","1426","0.8785530924797058","0.8785530924797058","0.8785530924797058","","","","","",""
"17502604","","","","","","","1360","1360","1360","0.9340260624885559","0.9340260624885559","0.9340260624885559"
"17509316","1428","1428","1428","0.8922068476676941","0.8922068476676941","0.8922068476676941","","","","","",""
"17530578","","","","","","","1362","1362","1362","0.9053842425346375","0.9053842425346375","0.9053842425346375"
"17540706","1430","1430","1430","0.9286908507347107","0.9286908507347107","0.9286908507347107","","","","","",""
"17556770","","","","","","","1364","1364","1364","0.9190338253974915","0.9190338253974915","0.9190338253974915"
"17560376","1432","1432","1432","0.8358007669448853","0.8358007669448853","0.8358007669448853","","","","","",""
"17579765","","","","","","","1366","1366","1366","0.9040601253509521","0.9040601253509521","0.9040601253509521"
"17587408","1434","1434","1434","0.920565128326416","0.920565128326416","0.920565128326416","","","","","",""
"17607509","","","","","","","1368","1368","1368","0.914109468460083","0.914109468460083","0.914109468460083"
"17609369","1436","1436","1436","0.9081618189811707","0.9081618189811707","0.9081618189811707","","","","","",""
"17631451","","","","","","","1370","1370","1370","0.8646537065505981","0.8646537065505981","0.8646537065505981"
"17631838","1438","1438","1438","0.8450600504875183","0.8450600504875183","0.8450600504875183","","","","","",""
"17654065","1440","1440","1440","0.8785923719406128","0.8785923719406128","0.8785923719406128","","","","","",""
"17661263","","","","","","","1372","1372","1372","0.9150528907775879","0.9150528907775879","0.9150528907775879"
"17684199","1442","1442","1442","0.8955347537994385","0.8955347537994385","0.8955347537994385","","","","","",""
"17694250","","","","","","","1374","1374","1374","0.9341797232627869","0.9341797232627869","0.9341797232627869"
"17704403","1444","1444","1444","0.8835734128952026","0.8835734128952026","0.8835734128952026","","","","","",""
"17721096","","","","","","","1376","1376","1376","0.9048142433166504","0.9048142433166504","0.9048142433166504"
"17724845","1446","1446","1446","0.87493896484375","0.87493896484375","0.87493896484375","","","","","",""
"17750236","1448","1448","1448","0.8864992260932922","0.8864992260932922","0.8864992260932922","","","","","",""
"17753605","","","","","","","1378","1378","1378","0.9251282215118408","0.9251282215118408","0.9251282215118408"
"17781496","","","","","","","1380","1380","1380","0.9195175766944885","0.9195175766944885","0.9195175766944885"
"17782746","1450","1450","1450","0.9444229602813721","0.9444229602813721","0.9444229602813721","","","","","",""
"17811673","1452","1452","1452","0.8979402184486389","0.8979402184486389","0.8979402184486389","","","","","",""
"17814757","","","","","","","1382","1382","1382","0.9211171865463257","0.9211171865463257","0.9211171865463257"
"17839109","1454","1454","1454","0.8822422623634338","0.8822422623634338","0.8822422623634338","","","","","",""
"17841127","","","","","","","1384","1384","1384","0.9180538654327393","0.9180538654327393","0.9180538654327393"
"17864171","1456","1456","1456","0.8414621949195862","0.8414621949195862","0.8414621949195862","","","","","",""
"17872006","","","","","","","1386","1386","1386","0.9096400141716003","0.9096400141716003","0.9096400141716003"
"17889538","1458","1458","1458","0.8939018845558167","0.8939018845558167","0.8939018845558167","","","","","",""
"17908620","","","","","","","1388","1388","1388","0.9325366020202637","0.9325366020202637","0.9325366020202637"
"17912241","1460","1460","1460","0.8405808210372925","0.8405808210372925","0.8405808210372925","","","","","",""
"17934865","","","","","","","1390","1390","1390","0.9258153438568115","0.9258153438568115","0.9258153438568115"
"17944904","1462","1462","1462","0.8507980108261108","0.8507980108261108","0.8507980108261108","","","","","",""
"17964447","","","","","","","1392","1392","1392","0.9319677352905273","0.9319677352905273","0.9319677352905273"
"17968671","1464","1464","1464","0.8892726302146912","0.8892726302146912","0.8892726302146912","","","","","",""
"17989526","","","","","","","1394","1394","1394","0.9429900050163269","0.9429900050163269","0.9429900050163269"
"17997273","1466","1466","1466","0.8744020462036133","0.8744020462036133","0.8744020462036133","","","","","",""
"18016305","","","","","","","1396","1396","1396","0.9316957592964172","0.9316957592964172","0.9316957592964172"
"18022638","1468","1468","1468","0.8834198117256165","0.8834198117256165","0.8834198117256165","","","","","",""
"18040832","","","","","","","1398","1398","1398","0.9038820862770081","0.9038820862770081","0.9038820862770081"
"18043603","1470","1470","1470","0.8770477175712585","0.8770477175712585","0.8770477175712585","","","","","",""
"18066663","1472","1472","1472","0.9156200885772705","0.9156200885772705","0.9156200885772705","","","","","",""
"18069350","","","","","","","1400","1400","1400","0.9200197458267212","0.9200197458267212","0.9200197458267212"
"18095446","1474","1474","1474","0.908386766910553","0.908386766910553","0.908386766910553","","","","","",""
"18106755","","","","","","","1402","1402","1402","0.9189560413360596","0.9189560413360596","0.9189560413360596"
"18117715","1476","1476","1476","0.9142906665802002","0.9142906665802002","0.9142906665802002","","","","","",""
"18135366","","","","","","","1404","1404","1404","0.9161695241928101","0.9161695241928101","0.9161695241928101"
"18145682","1478","1478","1478","0.9139316082000732","0.9139316082000732","0.9139316082000732","","","","","",""
"18159629","","","","","","","1406","1406","1406","0.9110797643661499","0.9110797643661499","0.9110797643661499"
"18166542","1480","1480","1480","0.898854672908783","0.898854672908783","0.898854672908783","","","","","",""
"18186463","1482","1482","1482","0.872710645198822","0.872710645198822","0.872710645198822","","","","","",""
"18188383","","","","","","","1408","1408","1408","0.906456470489502","0.906456470489502","0.906456470489502"
"18208674","1484","1484","1484","0.8643915057182312","0.8643915057182312","0.8643915057182312","","","","","",""
"18218389","","","","","","","1410","1410","1410","0.9135941863059998","0.9135941863059998","0.9135941863059998"
"18230286","1486","1486","1486","0.9098308086395264","0.9098308086395264","0.9098308086395264","","","","","",""
"18248988","","","","","","","1412","1412","1412","0.9149878025054932","0.9149878025054932","0.9149878025054932"
"18254456","1488","1488","1488","0.8495497703552246","0.8495497703552246","0.8495497703552246","","","","","",""
"18277135","","","","","","","1414","1414","1414","0.9119496941566467","0.9119496941566467","0.9119496941566467"
"18279770","1490","1490","1490","0.8471306562423706","0.8471306562423706","0.8471306562423706","","","","","",""
"18297915","1492","1492","1492","0.877289354801178","0.877289354801178","0.877289354801178","","","","","",""
"18308348","","","","","","","1416","1416","1416","0.9226884245872498","0.9226884245872498","0.9226884245872498"
"18323139","1494","1494","1494","0.8675479292869568","0.8675479292869568","0.8675479292869568","","","","","",""
"18342343","","","","","","","1418","1418","1418","0.9234344959259033","0.9234344959259033","0.9234344959259033"
"18353260","1496","1496","1496","0.8719834089279175","0.8719834089279175","0.8719834089279175","","","","","",""
"18376369","","","","","","","1420","1420","1420","0.9082655906677246","0.9082655906677246","0.9082655906677246"
"18380891","1498","1498","1498","0.8824255466461182","0.8824255466461182","0.8824255466461182","","","","","",""
"18403515","","","","","","","1422","1422","1422","0.943905770778656","0.943905770778656","0.943905770778656"
"18413673","1500","1500","1500","0.8991084694862366","0.8991084694862366","0.8991084694862366","","","","","",""
"18429192","","","","","","","1424","1424","1424","0.9051180481910706","0.9051180481910706","0.9051180481910706"
"18432357","1502","1502","1502","0.8655100464820862","0.8655100464820862","0.8655100464820862","","","","","",""
"18458837","","","","","","","1426","1426","1426","0.9094889163970947","0.9094889163970947","0.9094889163970947"
"18459577","1504","1504","1504","0.8856641054153442","0.8856641054153442","0.8856641054153442","","","","","",""
"18482145","1506","1506","1506","0.9010046124458313","0.9010046124458313","0.9010046124458313","","","","","",""
"18489807","","","","","","","1428","1428","1428","0.8988228440284729","0.8988228440284729","0.8988228440284729"
"18505429","1508","1508","1508","0.8994810581207275","0.8994810581207275","0.8994810581207275","","","","","",""
"18519648","","","","","","","1430","1430","1430","0.875954270362854","0.875954270362854","0.875954270362854"
"18526636","1510","1510","1510","0.9105424284934998","0.9105424284934998","0.9105424284934998","","","","","",""
"18547346","","","","","","","1432","1432","1432","0.9089743494987488","0.9089743494987488","0.9089743494987488"
"18550665","1512","1512","1512","0.8446986675262451","0.8446986675262451","0.8446986675262451","","","","","",""
"18571268","","","","","","","1434","1434","1434","0.9025691151618958","0.9025691151618958","0.9025691151618958"
"18574524","1514","1514","1514","0.8871104717254639","0.8871104717254639","0.8871104717254639","","","","","",""
"18598591","","","","","","","1436","1436","1436","0.9121794700622559","0.9121794700622559","0.9121794700622559"
"18599220","1516","1516","1516","0.8918883204460144","0.8918883204460144","0.8918883204460144","","","","","",""
"18625343","","","","","","","1438","1438","1438","0.9164482951164246","0.9164482951164246","0.9164482951164246"
"18625773","1518","1518","1518","0.8757753372192383","0.8757753372192383","0.8757753372192383","","","","","",""
"18649038","1520","1520","1520","0.8718184232711792","0.8718184232711792","0.8718184232711792","","","","","",""
"18649592","","","","","","","1440","1440","1440","0.8985347747802734","0.8985347747802734","0.8985347747802734"
"18677853","","","","","","","1442","1442","1442","0.9063292741775513","0.9063292741775513","0.9063292741775513"
"18678126","1522","1522","1522","0.8802171349525452","0.8802171349525452","0.8802171349525452","","","","","",""
"18704881","1524","1524","1524","0.9174972772598267","0.9174972772598267","0.9174972772598267","","","","","",""
"18709708","","","","","","","1444","1444","1444","0.8991251587867737","0.8991251587867737","0.8991251587867737"
"18733941","1526","1526","1526","0.8747227191925049","0.8747227191925049","0.8747227191925049","","","","","",""
"18736111","","","","","","","1446","1446","1446","0.9352171421051025","0.9352171421051025","0.9352171421051025"
"18760925","","","","","","","1448","1448","1448","0.9048284888267517","0.9048284888267517","0.9048284888267517"
"18761416","1528","1528","1528","0.8917328119277954","0.8917328119277954","0.8917328119277954","","","","","",""
"18784881","1530","1530","1530","0.8625043630599976","0.8625043630599976","0.8625043630599976","","","","","",""
"18792794","","","","","","","1450","1450","1450","0.9119167327880859","0.9119167327880859","0.9119167327880859"
"18807925","1532","1532","1532","0.8741987347602844","0.8741987347602844","0.8741987347602844","","","","","",""
"18824617","","","","","","","1452","1452","1452","0.9106227159500122","0.9106227159500122","0.9106227159500122"
"18836876","1534","1534","1534","0.9070835113525391","0.9070835113525391","0.9070835113525391","","","","","",""
"18849036","","","","","","","1454","1454","1454","0.8929206132888794","0.8929206132888794","0.8929206132888794"
"18864385","1536","1536","1536","0.8468945026397705","0.8468945026397705","0.8468945026397705","","","","","",""
"18879306","","","","","","","1456","1456","1456","0.9252784252166748","0.9252784252166748","0.9252784252166748"
"18894101","1538","1538","1538","0.9006537199020386","0.9006537199020386","0.9006537199020386","","","","","",""
"18908644","","","","","","","1458","1458","1458","0.9138842225074768","0.9138842225074768","0.9138842225074768"
"18919656","1540","1540","1540","0.8828818798065186","0.8828818798065186","0.8828818798065186","","","","","",""
"18933001","","","","","","","1460","1460","1460","0.9223771691322327","0.9223771691322327","0.9223771691322327"
"18947517","1542","1542","1542","0.9267502427101135","0.9267502427101135","0.9267502427101135","","","","","",""
"18960036","","","","","","","1462","1462","1462","0.9079076647758484","0.9079076647758484","0.9079076647758484"
"18970536","1544","1544","1544","0.8652272820472717","0.8652272820472717","0.8652272820472717","","","","","",""
"18987622","","","","","","","1464","1464","1464","0.8767127990722656","0.8767127990722656","0.8767127990722656"
"18999181","1546","1546","1546","0.8671270608901978","0.8671270608901978","0.8671270608901978","","","","","",""
"19019070","","","","","","","1466","1466","1466","0.9176579713821411","0.9176579713821411","0.9176579713821411"
"19024948","1548","1548","1548","0.8743014335632324","0.8743014335632324","0.8743014335632324","","","","","",""
"19049257","","","","","","","1468","1468","1468","0.899031937122345","0.899031937122345","0.899031937122345"
"19051316","1550","1550","1550","0.8667190074920654","0.8667190074920654","0.8667190074920654","","","","","",""
"19075248","","","","","","","1470","1470","1470","0.9282553791999817","0.9282553791999817","0.9282553791999817"
"19076352","1552","1552","1552","0.8838827610015869","0.8838827610015869","0.8838827610015869","","","","","",""
"19103455","","","","","","","1472","1472","1472","0.9058467149734497","0.9058467149734497","0.9058467149734497"
"19105773","1554","1554","1554","0.8884021639823914","0.8884021639823914","0.8884021639823914","","","","","",""
"19129419","1556","1556","1556","0.882972240447998","0.882972240447998","0.882972240447998","","","","","",""
"19134684","","","","","","","1474","1474","1474","0.9206410050392151","0.9206410050392151","0.9206410050392151"
"19148897","1558","1558","1558","0.8657333254814148","0.8657333254814148","0.8657333254814148","","","","","",""
"19164536","","","","","","","1476","1476","1476","0.893281102180481","0.893281102180481","0.893281102180481"
"19181333","1560","1560","1560","0.9030219912528992","0.9030219912528992","0.9030219912528992","","","","","",""
"19195940","","","","","","","1478","1478","1478","0.9178994297981262","0.9178994297981262","0.9178994297981262"
"19209088","1562","1562","1562","0.8753270506858826","0.8753270506858826","0.8753270506858826","","","","","",""
"19222256","","","","","","","1480","1480","1480","0.9187084436416626","0.9187084436416626","0.9187084436416626"
"19238590","1564","1564","1564","0.9109786748886108","0.9109786748886108","0.9109786748886108","","","","","",""
"19248583","","","","","","","1482","1482","1482","0.9105151891708374","0.9105151891708374","0.9105151891708374"
"19266801","1566","1566","1566","0.8743386268615723","0.8743386268615723","0.8743386268615723","","","","","",""
"19273956","","","","","","","1484","1484","1484","0.9157509207725525","0.9157509207725525","0.9157509207725525"
