"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/pi_entropy","HR-PPO - regularize/pi_entropy__MIN","HR-PPO - regularize/pi_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/pi_entropy","PPO - regularize/pi_entropy__MIN","PPO - regularize/pi_entropy__MAX"
"25490879","","","","","","","1938","1938","1938","0.8953133821487427","0.8953133821487427","0.8953133821487427"
"25503931","2080","2080","2080","1.2330985069274902","1.2330985069274902","1.2330985069274902","","","","","",""
"25516378","","","","","","","1940","1940","1940","0.9047949314117432","0.9047949314117432","0.9047949314117432"
"25533585","2082","2082","2082","1.116229772567749","1.116229772567749","1.116229772567749","","","","","",""
"25541561","","","","","","","1942","1942","1942","0.9610924124717712","0.9610924124717712","0.9610924124717712"
"25564890","2084","2084","2084","1.2219867706298828","1.2219867706298828","1.2219867706298828","","","","","",""
"25565933","","","","","","","1944","1944","1944","0.9631103277206421","0.9631103277206421","0.9631103277206421"
"25593706","2086","2086","2086","1.2499465942382812","1.2499465942382812","1.2499465942382812","","","","","",""
"25596563","","","","","","","1946","1946","1946","0.8162550330162048","0.8162550330162048","0.8162550330162048"
"25619637","2088","2088","2088","1.2645418643951416","1.2645418643951416","1.2645418643951416","","","","","",""
"25621600","","","","","","","1948","1948","1948","0.9787264466285706","0.9787264466285706","0.9787264466285706"
"25644915","2090","2090","2090","1.3116177320480347","1.3116177320480347","1.3116177320480347","","","","","",""
"25652821","","","","","","","1950","1950","1950","0.9213768839836121","0.9213768839836121","0.9213768839836121"
"25669347","2092","2092","2092","1.2077386379241943","1.2077386379241943","1.2077386379241943","","","","","",""
"25685047","","","","","","","1952","1952","1952","1.0032448768615723","1.0032448768615723","1.0032448768615723"
"25690241","2094","2094","2094","1.1884392499923706","1.1884392499923706","1.1884392499923706","","","","","",""
"25709851","","","","","","","1954","1954","1954","0.9421411752700806","0.9421411752700806","0.9421411752700806"
"25713313","2096","2096","2096","1.2800981998443604","1.2800981998443604","1.2800981998443604","","","","","",""
"25736969","","","","","","","1956","1956","1956","1.0167499780654907","1.0167499780654907","1.0167499780654907"
"25742737","2098","2098","2098","1.2451854944229126","1.2451854944229126","1.2451854944229126","","","","","",""
"25763958","","","","","","","1958","1958","1958","0.9875078201293945","0.9875078201293945","0.9875078201293945"
"25769282","2100","2100","2100","1.2240298986434937","1.2240298986434937","1.2240298986434937","","","","","",""
"25795428","2102","2102","2102","1.2542450428009033","1.2542450428009033","1.2542450428009033","","","","","",""
"25800779","","","","","","","1960","1960","1960","1.0351818799972534","1.0351818799972534","1.0351818799972534"
"25823569","2104","2104","2104","1.1044212579727173","1.1044212579727173","1.1044212579727173","","","","","",""
"25829826","","","","","","","1962","1962","1962","0.9772284626960754","0.9772284626960754","0.9772284626960754"
"25855083","2106","2106","2106","1.1802386045455933","1.1802386045455933","1.1802386045455933","","","","","",""
"25859625","","","","","","","1964","1964","1964","0.8843854069709778","0.8843854069709778","0.8843854069709778"
"25886508","","","","","","","1966","1966","1966","1.0167906284332275","1.0167906284332275","1.0167906284332275"
"25888973","2108","2108","2108","1.0920039415359497","1.0920039415359497","1.0920039415359497","","","","","",""
"25914643","2110","2110","2110","1.1568603515625","1.1568603515625","1.1568603515625","","","","","",""
"25925515","","","","","","","1968","1968","1968","0.9854135513305664","0.9854135513305664","0.9854135513305664"
"25939225","2112","2112","2112","1.245943307876587","1.245943307876587","1.245943307876587","","","","","",""
"25955605","","","","","","","1970","1970","1970","0.8822934031486511","0.8822934031486511","0.8822934031486511"
"25964770","2114","2114","2114","1.2961645126342773","1.2961645126342773","1.2961645126342773","","","","","",""
"25982857","","","","","","","1972","1972","1972","0.8956676125526428","0.8956676125526428","0.8956676125526428"
"25996008","2116","2116","2116","1.1506282091140747","1.1506282091140747","1.1506282091140747","","","","","",""
"26010593","","","","","","","1974","1974","1974","0.9742929935455322","0.9742929935455322","0.9742929935455322"
"26018361","2118","2118","2118","1.3112175464630127","1.3112175464630127","1.3112175464630127","","","","","",""
"26042625","","","","","","","1976","1976","1976","1.035117506980896","1.035117506980896","1.035117506980896"
"26044787","2120","2120","2120","1.2331788539886475","1.2331788539886475","1.2331788539886475","","","","","",""
"26065714","2122","2122","2122","1.188284993171692","1.188284993171692","1.188284993171692","","","","","",""
"26066088","","","","","","","1978","1978","1978","0.750680685043335","0.750680685043335","0.750680685043335"
"26090718","","","","","","","1980","1980","1980","0.9340742230415344","0.9340742230415344","0.9340742230415344"
"26091050","2124","2124","2124","1.2768115997314453","1.2768115997314453","1.2768115997314453","","","","","",""
"26113521","2126","2126","2126","1.185745120048523","1.185745120048523","1.185745120048523","","","","","",""
"26113623","","","","","","","1982","1982","1982","1.0304497480392456","1.0304497480392456","1.0304497480392456"
"26136009","","","","","","","1984","1984","1984","0.9990943074226379","0.9990943074226379","0.9990943074226379"
"26138478","2128","2128","2128","1.229006290435791","1.229006290435791","1.229006290435791","","","","","",""
"26158301","2130","2130","2130","1.0941916704177856","1.0941916704177856","1.0941916704177856","","","","","",""
"26161037","","","","","","","1986","1986","1986","0.9497567415237427","0.9497567415237427","0.9497567415237427"
"26188226","2132","2132","2132","1.2077202796936035","1.2077202796936035","1.2077202796936035","","","","","",""
"26189214","","","","","","","1988","1988","1988","0.8924756646156311","0.8924756646156311","0.8924756646156311"
"26214997","","","","","","","1990","1990","1990","1.036865472793579","1.036865472793579","1.036865472793579"
"26216632","2134","2134","2134","1.157209873199463","1.157209873199463","1.157209873199463","","","","","",""
"26236617","2136","2136","2136","1.1992899179458618","1.1992899179458618","1.1992899179458618","","","","","",""
"26239461","","","","","","","1992","1992","1992","0.9502387046813965","0.9502387046813965","0.9502387046813965"
"26262647","2138","2138","2138","1.3286104202270508","1.3286104202270508","1.3286104202270508","","","","","",""
"26271629","","","","","","","1994","1994","1994","0.9321011304855347","0.9321011304855347","0.9321011304855347"
"26290061","2140","2140","2140","1.1234134435653687","1.1234134435653687","1.1234134435653687","","","","","",""
"26295590","","","","","","","1996","1996","1996","0.9169245362281799","0.9169245362281799","0.9169245362281799"
"26314461","2142","2142","2142","1.1261301040649414","1.1261301040649414","1.1261301040649414","","","","","",""
"26323775","","","","","","","1998","1998","1998","0.8348603248596191","0.8348603248596191","0.8348603248596191"
"26341195","2144","2144","2144","1.2904975414276123","1.2904975414276123","1.2904975414276123","","","","","",""
"26350135","","","","","","","2000","2000","2000","0.7628089785575867","0.7628089785575867","0.7628089785575867"
"26366963","2146","2146","2146","1.1543828248977661","1.1543828248977661","1.1543828248977661","","","","","",""
"26380020","","","","","","","2002","2002","2002","0.8691825866699219","0.8691825866699219","0.8691825866699219"
"26394586","2148","2148","2148","1.1433043479919434","1.1433043479919434","1.1433043479919434","","","","","",""
"26404843","","","","","","","2004","2004","2004","0.9052845239639282","0.9052845239639282","0.9052845239639282"
"26426979","2150","2150","2150","1.2106212377548218","1.2106212377548218","1.2106212377548218","","","","","",""
"26430781","","","","","","","2006","2006","2006","0.945359468460083","0.945359468460083","0.945359468460083"
"26449750","2152","2152","2152","1.2068196535110474","1.2068196535110474","1.2068196535110474","","","","","",""
"26461592","","","","","","","2008","2008","2008","0.9933372735977173","0.9933372735977173","0.9933372735977173"
"26476386","2154","2154","2154","1.2380239963531494","1.2380239963531494","1.2380239963531494","","","","","",""
"26489461","","","","","","","2010","2010","2010","0.9845858216285706","0.9845858216285706","0.9845858216285706"
"26504369","2156","2156","2156","1.277421236038208","1.277421236038208","1.277421236038208","","","","","",""
"26515016","","","","","","","2012","2012","2012","0.827845573425293","0.827845573425293","0.827845573425293"
"26529374","2158","2158","2158","1.1572091579437256","1.1572091579437256","1.1572091579437256","","","","","",""
"26539893","","","","","","","2014","2014","2014","0.9080314636230469","0.9080314636230469","0.9080314636230469"
"26555249","2160","2160","2160","1.2101991176605225","1.2101991176605225","1.2101991176605225","","","","","",""
"26567691","","","","","","","2016","2016","2016","0.8892731070518494","0.8892731070518494","0.8892731070518494"
"26582420","2162","2162","2162","1.1021660566329956","1.1021660566329956","1.1021660566329956","","","","","",""
"26597215","","","","","","","2018","2018","2018","0.9102571606636047","0.9102571606636047","0.9102571606636047"
"26609553","2164","2164","2164","1.2187230587005615","1.2187230587005615","1.2187230587005615","","","","","",""
"26624902","","","","","","","2020","2020","2020","0.7917187213897705","0.7917187213897705","0.7917187213897705"
"26637920","2166","2166","2166","1.2610102891921997","1.2610102891921997","1.2610102891921997","","","","","",""
"26648965","","","","","","","2022","2022","2022","0.9312220215797424","0.9312220215797424","0.9312220215797424"
"26658085","2168","2168","2168","1.2356542348861694","1.2356542348861694","1.2356542348861694","","","","","",""
"26680951","","","","","","","2024","2024","2024","0.8574299216270447","0.8574299216270447","0.8574299216270447"
"26683910","2170","2170","2170","1.2858504056930542","1.2858504056930542","1.2858504056930542","","","","","",""
"26704939","2172","2172","2172","1.1832793951034546","1.1832793951034546","1.1832793951034546","","","","","",""
"26710226","","","","","","","2026","2026","2026","0.8882052302360535","0.8882052302360535","0.8882052302360535"
"26734917","","","","","","","2028","2028","2028","0.8745768070220947","0.8745768070220947","0.8745768070220947"
"26741538","2174","2174","2174","1.0828430652618408","1.0828430652618408","1.0828430652618408","","","","","",""
"26760658","","","","","","","2030","2030","2030","0.8193560838699341","0.8193560838699341","0.8193560838699341"
"26768291","2176","2176","2176","1.2443865537643433","1.2443865537643433","1.2443865537643433","","","","","",""
"26783443","","","","","","","2032","2032","2032","0.8165259957313538","0.8165259957313538","0.8165259957313538"
"26792739","2178","2178","2178","1.1931241750717163","1.1931241750717163","1.1931241750717163","","","","","",""
"26811231","","","","","","","2034","2034","2034","0.17116253077983856","0.17116253077983856","0.17116253077983856"
"26820085","2180","2180","2180","1.2110956907272339","1.2110956907272339","1.2110956907272339","","","","","",""
"26844061","","","","","","","2036","2036","2036","0.8180849552154541","0.8180849552154541","0.8180849552154541"
"26850727","2182","2182","2182","1.2209444046020508","1.2209444046020508","1.2209444046020508","","","","","",""
"26870109","","","","","","","2048","2048","2048","0.9043868184089661","0.9043868184089661","0.9043868184089661"
"26879335","2184","2184","2184","1.2449901103973389","1.2449901103973389","1.2449901103973389","","","","","",""
"26901276","","","","","","","2050","2050","2050","0.8396489024162292","0.8396489024162292","0.8396489024162292"
"26903982","2186","2186","2186","1.3151748180389404","1.3151748180389404","1.3151748180389404","","","","","",""
"26926862","","","","","","","2052","2052","2052","0.91769939661026","0.91769939661026","0.91769939661026"
"26937258","2188","2188","2188","1.1917319297790527","1.1917319297790527","1.1917319297790527","","","","","",""
"26953542","","","","","","","2054","2054","2054","0.884765088558197","0.884765088558197","0.884765088558197"
"26965085","2190","2190","2190","1.2256627082824707","1.2256627082824707","1.2256627082824707","","","","","",""
"26979917","","","","","","","2056","2056","2056","0.8190608620643616","0.8190608620643616","0.8190608620643616"
"26991124","2192","2192","2192","1.1975480318069458","1.1975480318069458","1.1975480318069458","","","","","",""
"26999935","","","","","","","2058","2058","2058","0.9047614932060242","0.9047614932060242","0.9047614932060242"
"27013228","2194","2194","2194","1.3521454334259033","1.3521454334259033","1.3521454334259033","","","","","",""
"27025049","","","","","","","2060","2060","2060","0.7343065738677979","0.7343065738677979","0.7343065738677979"
"27038966","2196","2196","2196","1.2585418224334717","1.2585418224334717","1.2585418224334717","","","","","",""
"27052610","","","","","","","2062","2062","2062","0.818480372428894","0.818480372428894","0.818480372428894"
"27064461","2198","2198","2198","1.214060664176941","1.214060664176941","1.214060664176941","","","","","",""
"27077992","","","","","","","2064","2064","2064","0.8787978887557983","0.8787978887557983","0.8787978887557983"
"27094995","2200","2200","2200","1.3247720003128052","1.3247720003128052","1.3247720003128052","","","","","",""
"27103738","","","","","","","2066","2066","2066","0.9128689169883728","0.9128689169883728","0.9128689169883728"
"27120476","2202","2202","2202","1.234592080116272","1.234592080116272","1.234592080116272","","","","","",""
"27137374","","","","","","","2068","2068","2068","0.9497992992401123","0.9497992992401123","0.9497992992401123"
"27145833","2204","2204","2204","1.2342569828033447","1.2342569828033447","1.2342569828033447","","","","","",""
"27163001","","","","","","","2070","2070","2070","0.9716963768005371","0.9716963768005371","0.9716963768005371"
"27171506","2206","2206","2206","1.2380027770996094","1.2380027770996094","1.2380027770996094","","","","","",""
"27190907","2208","2208","2208","1.1781662702560425","1.1781662702560425","1.1781662702560425","","","","","",""
"27191763","","","","","","","2072","2072","2072","1.0282844305038452","1.0282844305038452","1.0282844305038452"
"27216404","2210","2210","2210","1.279895305633545","1.279895305633545","1.279895305633545","","","","","",""
"27220734","","","","","","","2074","2074","2074","0.9145063757896423","0.9145063757896423","0.9145063757896423"
"27248464","2212","2212","2212","1.2281497716903687","1.2281497716903687","1.2281497716903687","","","","","",""
"27249058","","","","","","","2076","2076","2076","0.9153982400894165","0.9153982400894165","0.9153982400894165"
"27270722","2214","2214","2214","1.2604238986968994","1.2604238986968994","1.2604238986968994","","","","","",""
"27274979","","","","","","","2078","2078","2078","0.9576758146286011","0.9576758146286011","0.9576758146286011"
"27299028","2216","2216","2216","1.1658353805541992","1.1658353805541992","1.1658353805541992","","","","","",""
"27300478","","","","","","","2080","2080","2080","0.964259922504425","0.964259922504425","0.964259922504425"
"27323710","2218","2218","2218","1.2197060585021973","1.2197060585021973","1.2197060585021973","","","","","",""
"27326222","","","","","","","2082","2082","2082","0.9105086922645569","0.9105086922645569","0.9105086922645569"
"27349827","2220","2220","2220","1.1913121938705444","1.1913121938705444","1.1913121938705444","","","","","",""
"27353733","","","","","","","2084","2084","2084","0.9372214078903198","0.9372214078903198","0.9372214078903198"
"27376603","2222","2222","2222","1.2677271366119385","1.2677271366119385","1.2677271366119385","","","","","",""
"27379841","","","","","","","2086","2086","2086","0.8924785256385803","0.8924785256385803","0.8924785256385803"
"27401862","2224","2224","2224","1.1373828649520874","1.1373828649520874","1.1373828649520874","","","","","",""
"27405615","","","","","","","2088","2088","2088","0.9183744788169861","0.9183744788169861","0.9183744788169861"
"27430090","2226","2226","2226","1.1160638332366943","1.1160638332366943","1.1160638332366943","","","","","",""
"27431644","","","","","","","2090","2090","2090","0.9024433493614197","0.9024433493614197","0.9024433493614197"
"27459326","2228","2228","2228","1.189599633216858","1.189599633216858","1.189599633216858","","","","","",""
"27462494","","","","","","","2092","2092","2092","0.8955594897270203","0.8955594897270203","0.8955594897270203"
"27488881","2230","2230","2230","1.1993181705474854","1.1993181705474854","1.1993181705474854","","","","","",""
"27490267","","","","","","","2094","2094","2094","0.9124927520751953","0.9124927520751953","0.9124927520751953"
"27515957","2232","2232","2232","1.1981964111328125","1.1981964111328125","1.1981964111328125","","","","","",""
"27518811","","","","","","","2096","2096","2096","0.9329006671905518","0.9329006671905518","0.9329006671905518"
"27535588","2234","2234","2234","1.1596711874008179","1.1596711874008179","1.1596711874008179","","","","","",""
"27546138","","","","","","","2098","2098","2098","0.9960327744483948","0.9960327744483948","0.9960327744483948"
"27555476","2236","2236","2236","1.2274363040924072","1.2274363040924072","1.2274363040924072","","","","","",""
"27568791","","","","","","","2100","2100","2100","0.9241042137145996","0.9241042137145996","0.9241042137145996"
"27580630","2238","2238","2238","1.265117883682251","1.265117883682251","1.265117883682251","","","","","",""
"27594872","","","","","","","2102","2102","2102","0.920818567276001","0.920818567276001","0.920818567276001"
"27602950","2240","2240","2240","1.2095736265182495","1.2095736265182495","1.2095736265182495","","","","","",""
"27617668","","","","","","","2104","2104","2104","0.8807108998298645","0.8807108998298645","0.8807108998298645"
"27625420","2242","2242","2242","1.2747396230697632","1.2747396230697632","1.2747396230697632","","","","","",""
"27645313","","","","","","","2106","2106","2106","0.9407111406326294","0.9407111406326294","0.9407111406326294"
"27655977","2244","2244","2244","1.279003620147705","1.279003620147705","1.279003620147705","","","","","",""
"27674328","","","","","","","2108","2108","2108","0.8490147590637207","0.8490147590637207","0.8490147590637207"
"27686823","2246","2246","2246","1.1084611415863037","1.1084611415863037","1.1084611415863037","","","","","",""
"27700524","","","","","","","2110","2110","2110","0.9279844760894775","0.9279844760894775","0.9279844760894775"
"27712916","2248","2248","2248","1.1816729307174683","1.1816729307174683","1.1816729307174683","","","","","",""
"27723344","","","","","","","2112","2112","2112","0.9679603576660156","0.9679603576660156","0.9679603576660156"
"27739401","2250","2250","2250","1.1842554807662964","1.1842554807662964","1.1842554807662964","","","","","",""
"27746569","","","","","","","2114","2114","2114","1.0065144300460815","1.0065144300460815","1.0065144300460815"
"27762442","2252","2252","2252","1.187294363975525","1.187294363975525","1.187294363975525","","","","","",""
"27775086","","","","","","","2116","2116","2116","0.9532126784324646","0.9532126784324646","0.9532126784324646"
"27790658","2254","2254","2254","2.2521767616271973","2.2521767616271973","2.2521767616271973","","","","","",""
"27804264","","","","","","","2118","2118","2118","0.832209587097168","0.832209587097168","0.832209587097168"
"27815207","2256","2256","2256","1.1677080392837524","1.1677080392837524","1.1677080392837524","","","","","",""
"27831755","","","","","","","2120","2120","2120","0.8543099164962769","0.8543099164962769","0.8543099164962769"
"27838069","2258","2258","2258","1.150501012802124","1.150501012802124","1.150501012802124","","","","","",""
"27858005","","","","","","","2122","2122","2122","0.9549373984336853","0.9549373984336853","0.9549373984336853"
"27864210","2260","2260","2260","1.2356692552566528","1.2356692552566528","1.2356692552566528","","","","","",""
"27883894","","","","","","","2124","2124","2124","0.9472724795341492","0.9472724795341492","0.9472724795341492"
"27893291","2262","2262","2262","1.2135673761367798","1.2135673761367798","1.2135673761367798","","","","","",""
"27911680","","","","","","","2126","2126","2126","0.9456499814987183","0.9456499814987183","0.9456499814987183"
"27918765","2264","2264","2264","1.1362539529800415","1.1362539529800415","1.1362539529800415","","","","","",""
"27937225","","","","","","","2128","2128","2128","0.9559888243675232","0.9559888243675232","0.9559888243675232"
"27940395","2266","2266","2266","1.136034369468689","1.136034369468689","1.136034369468689","","","","","",""
"27967085","","","","","","","2130","2130","2130","0.9154337048530579","0.9154337048530579","0.9154337048530579"
"27967839","2268","2268","2268","1.2930785417556763","1.2930785417556763","1.2930785417556763","","","","","",""
"27988266","2270","2270","2270","1.1222697496414185","1.1222697496414185","1.1222697496414185","","","","","",""
"27996831","","","","","","","2132","2132","2132","0.8434639573097229","0.8434639573097229","0.8434639573097229"
"28018831","2272","2272","2272","1.208483099937439","1.208483099937439","1.208483099937439","","","","","",""
"28027328","","","","","","","2134","2134","2134","0.8612274527549744","0.8612274527549744","0.8612274527549744"
"28040035","2274","2274","2274","1.0541267395019531","1.0541267395019531","1.0541267395019531","","","","","",""
"28055203","","","","","","","2136","2136","2136","0.8039160370826721","0.8039160370826721","0.8039160370826721"
"28069802","2276","2276","2276","1.2224023342132568","1.2224023342132568","1.2224023342132568","","","","","",""
"28086857","","","","","","","2138","2138","2138","0.9744231104850769","0.9744231104850769","0.9744231104850769"
"28095293","2278","2278","2278","0.9872613549232483","0.9872613549232483","0.9872613549232483","","","","","",""
"28113792","","","","","","","2140","2140","2140","0.9603438377380371","0.9603438377380371","0.9603438377380371"
"28125395","2280","2280","2280","1.1039541959762573","1.1039541959762573","1.1039541959762573","","","","","",""
"28143930","","","","","","","2142","2142","2142","0.9118710160255432","0.9118710160255432","0.9118710160255432"
"28152309","2282","2282","2282","1.181007742881775","1.181007742881775","1.181007742881775","","","","","",""
"28173675","","","","","","","2144","2144","2144","0.9598454236984253","0.9598454236984253","0.9598454236984253"
"28176016","2284","2284","2284","1.1718897819519043","1.1718897819519043","1.1718897819519043","","","","","",""
"28203862","2286","2286","2286","1.1713428497314453","1.1713428497314453","1.1713428497314453","","","","","",""
"28204355","","","","","","","2146","2146","2146","0.9531311988830566","0.9531311988830566","0.9531311988830566"
"28220782","2288","2288","2288","1.1633094549179077","1.1633094549179077","1.1633094549179077","","","","","",""
"28236217","","","","","","","2148","2148","2148","0.8952912092208862","0.8952912092208862","0.8952912092208862"
"28238624","2290","2290","2290","1.2507812976837158","1.2507812976837158","1.2507812976837158","","","","","",""
"28262390","","","","","","","2150","2150","2150","0.934270441532135","0.934270441532135","0.934270441532135"
"28263201","2292","2292","2292","1.3412268161773682","1.3412268161773682","1.3412268161773682","","","","","",""
"28283884","2294","2294","2294","0.7293071746826172","0.7293071746826172","0.7293071746826172","","","","","",""
"28296441","","","","","","","2152","2152","2152","0.7613318562507629","0.7613318562507629","0.7613318562507629"
"28306325","2296","2296","2296","1.2621874809265137","1.2621874809265137","1.2621874809265137","","","","","",""
"28324521","","","","","","","2154","2154","2154","0.42558610439300537","0.42558610439300537","0.42558610439300537"
"28334476","2298","2298","2298","1.2600704431533813","1.2600704431533813","1.2600704431533813","","","","","",""
"28355366","","","","","","","2156","2156","2156","0.8844150304794312","0.8844150304794312","0.8844150304794312"
"28360287","2300","2300","2300","1.167670488357544","1.167670488357544","1.167670488357544","","","","","",""
"28386058","2302","2302","2302","1.1369960308074951","1.1369960308074951","1.1369960308074951","","","","","",""
"28387744","","","","","","","2158","2158","2158","0.8674367666244507","0.8674367666244507","0.8674367666244507"
"28408388","2304","2304","2304","1.1499422788619995","1.1499422788619995","1.1499422788619995","","","","","",""
"28416984","","","","","","","2160","2160","2160","0.9226399064064026","0.9226399064064026","0.9226399064064026"
"28434029","2306","2306","2306","1.263065218925476","1.263065218925476","1.263065218925476","","","","","",""
"28442232","","","","","","","2162","2162","2162","0.9362733364105225","0.9362733364105225","0.9362733364105225"
"28462089","2308","2308","2308","1.2633949518203735","1.2633949518203735","1.2633949518203735","","","","","",""
"28466941","","","","","","","2164","2164","2164","0.9185240864753723","0.9185240864753723","0.9185240864753723"
"28482650","2310","2310","2310","1.1310346126556396","1.1310346126556396","1.1310346126556396","","","","","",""
"28495304","","","","","","","2166","2166","2166","0.9405179619789124","0.9405179619789124","0.9405179619789124"
"28505998","2312","2312","2312","1.3781046867370605","1.3781046867370605","1.3781046867370605","","","","","",""
"28523997","","","","","","","2168","2168","2168","0.9246999025344849","0.9246999025344849","0.9246999025344849"
"28526353","2314","2314","2314","1.1548023223876953","1.1548023223876953","1.1548023223876953","","","","","",""
"28543884","","","","","","","2170","2170","2170","0.7474988698959351","0.7474988698959351","0.7474988698959351"
"28546658","2316","2316","2316","1.2908638715744019","1.2908638715744019","1.2908638715744019","","","","","",""
"28572463","2318","2318","2318","1.11344575881958","1.11344575881958","1.11344575881958","","","","","",""
"28573304","","","","","","","2172","2172","2172","0.9091469049453735","0.9091469049453735","0.9091469049453735"
"28594401","2320","2320","2320","1.165852427482605","1.165852427482605","1.165852427482605","","","","","",""
"28602187","","","","","","","2174","2174","2174","0.8728261590003967","0.8728261590003967","0.8728261590003967"
"28622614","2322","2322","2322","1.112903118133545","1.112903118133545","1.112903118133545","","","","","",""
"28634685","","","","","","","2176","2176","2176","0.8871960043907166","0.8871960043907166","0.8871960043907166"
"28646486","2324","2324","2324","1.0824748277664185","1.0824748277664185","1.0824748277664185","","","","","",""
"28667502","","","","","","","2178","2178","2178","0.9530580639839172","0.9530580639839172","0.9530580639839172"
"28677603","2326","2326","2326","1.077707052230835","1.077707052230835","1.077707052230835","","","","","",""
"28695342","","","","","","","2180","2180","2180","0.8389109373092651","0.8389109373092651","0.8389109373092651"
"28704298","2328","2328","2328","1.1716108322143555","1.1716108322143555","1.1716108322143555","","","","","",""
"28723662","","","","","","","2182","2182","2182","0.8904626369476318","0.8904626369476318","0.8904626369476318"
"28729968","2330","2330","2330","1.1161339282989502","1.1161339282989502","1.1161339282989502","","","","","",""
"28749531","","","","","","","2184","2184","2184","0.9411959052085876","0.9411959052085876","0.9411959052085876"
"28754129","2332","2332","2332","1.301430583000183","1.301430583000183","1.301430583000183","","","","","",""
"28778783","2334","2334","2334","1.2160383462905884","1.2160383462905884","1.2160383462905884","","","","","",""
"28779560","","","","","","","2186","2186","2186","1.0222129821777344","1.0222129821777344","1.0222129821777344"
"28799938","2336","2336","2336","1.2622216939926147","1.2622216939926147","1.2622216939926147","","","","","",""
"28811685","","","","","","","2188","2188","2188","0.8018437027931213","0.8018437027931213","0.8018437027931213"
"28825090","2338","2338","2338","1.2017152309417725","1.2017152309417725","1.2017152309417725","","","","","",""
"28835954","","","","","","","2190","2190","2190","1.0598852634429932","1.0598852634429932","1.0598852634429932"
"28845877","2340","2340","2340","1.223669171333313","1.223669171333313","1.223669171333313","","","","","",""
"28862132","","","","","","","2192","2192","2192","0.9759637713432312","0.9759637713432312","0.9759637713432312"
"28869648","2342","2342","2342","1.0827865600585938","1.0827865600585938","1.0827865600585938","","","","","",""
"28890659","","","","","","","2194","2194","2194","0.993907630443573","0.993907630443573","0.993907630443573"
"28894830","2344","2344","2344","1.1920104026794434","1.1920104026794434","1.1920104026794434","","","","","",""
"28915156","","","","","","","2196","2196","2196","0.9720611572265625","0.9720611572265625","0.9720611572265625"
"28923383","2346","2346","2346","1.20854651927948","1.20854651927948","1.20854651927948","","","","","",""
"28948140","","","","","","","2198","2198","2198","0.8372858762741089","0.8372858762741089","0.8372858762741089"
"28949777","2348","2348","2348","1.160806655883789","1.160806655883789","1.160806655883789","","","","","",""
"28969714","2350","2350","2350","1.3104292154312134","1.3104292154312134","1.3104292154312134","","","","","",""
"28977228","","","","","","","2200","2200","2200","0.9214367270469666","0.9214367270469666","0.9214367270469666"
"28993962","2352","2352","2352","1.1956079006195068","1.1956079006195068","1.1956079006195068","","","","","",""
"29008003","","","","","","","2202","2202","2202","0.8180870413780212","0.8180870413780212","0.8180870413780212"
"29017542","2354","2354","2354","1.2255421876907349","1.2255421876907349","1.2255421876907349","","","","","",""
"29037667","","","","","","","2204","2204","2204","0.8258719444274902","0.8258719444274902","0.8258719444274902"
"29046139","2356","2356","2356","0.9847622513771057","0.9847622513771057","0.9847622513771057","","","","","",""
"29066458","","","","","","","2206","2206","2206","0.9373059272766113","0.9373059272766113","0.9373059272766113"
"29069972","2358","2358","2358","1.1967556476593018","1.1967556476593018","1.1967556476593018","","","","","",""
"29098958","","","","","","","2208","2208","2208","0.9092487096786499","0.9092487096786499","0.9092487096786499"
"29106023","2360","2360","2360","1.2363783121109009","1.2363783121109009","1.2363783121109009","","","","","",""
"29120790","","","","","","","2210","2210","2210","0.9330043792724609","0.9330043792724609","0.9330043792724609"
"29127571","2362","2362","2362","1.1840345859527588","1.1840345859527588","1.1840345859527588","","","","","",""
"29148950","2364","2364","2364","1.1941800117492676","1.1941800117492676","1.1941800117492676","","","","","",""
"29149545","","","","","","","2212","2212","2212","0.9238786697387695","0.9238786697387695","0.9238786697387695"
"29177007","2366","2366","2366","1.214219331741333","1.214219331741333","1.214219331741333","","","","","",""
"29181899","","","","","","","2214","2214","2214","1.0769342184066772","1.0769342184066772","1.0769342184066772"
"29196410","2368","2368","2368","1.1859527826309204","1.1859527826309204","1.1859527826309204","","","","","",""
"29211212","","","","","","","2216","2216","2216","0.9179452061653137","0.9179452061653137","0.9179452061653137"
"29217421","2370","2370","2370","1.3066833019256592","1.3066833019256592","1.3066833019256592","","","","","",""
"29243020","","","","","","","2218","2218","2218","0.8819522857666016","0.8819522857666016","0.8819522857666016"
"29245637","2372","2372","2372","1.2319601774215698","1.2319601774215698","1.2319601774215698","","","","","",""
"29271506","2374","2374","2374","1.2232468128204346","1.2232468128204346","1.2232468128204346","","","","","",""
"29273455","","","","","","","2220","2220","2220","1.0300718545913696","1.0300718545913696","1.0300718545913696"
"29291807","2376","2376","2376","0.8541459441184998","0.8541459441184998","0.8541459441184998","","","","","",""
"29299761","","","","","","","2222","2222","2222","0.9945290684700012","0.9945290684700012","0.9945290684700012"
"29313886","2378","2378","2378","1.2767549753189087","1.2767549753189087","1.2767549753189087","","","","","",""
"29329536","","","","","","","2224","2224","2224","0.8981255292892456","0.8981255292892456","0.8981255292892456"
"29340000","2380","2380","2380","1.2281209230422974","1.2281209230422974","1.2281209230422974","","","","","",""
