"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"17483927","1426","1426","1426","2.3968043327331543","2.3968043327331543","2.3968043327331543","","","","","",""
"17502604","","","","","","","1360","1360","1360","0.6457564830780029","0.6457564830780029","0.6457564830780029"
"17509316","1428","1428","1428","1.5408320426940918","1.5408320426940918","1.5408320426940918","","","","","",""
"17530578","","","","","","","1362","1362","1362","0.38350909948349","0.38350909948349","0.38350909948349"
"17540706","1430","1430","1430","0.9378663301467896","0.9378663301467896","0.9378663301467896","","","","","",""
"17556770","","","","","","","1364","1364","1364","0.9980040192604065","0.9980040192604065","0.9980040192604065"
"17560376","1432","1432","1432","2.1126761436462402","2.1126761436462402","2.1126761436462402","","","","","",""
"17579765","","","","","","","1366","1366","1366","0.45045045018196106","0.45045045018196106","0.45045045018196106"
"17587408","1434","1434","1434","1.1065007448196411","1.1065007448196411","1.1065007448196411","","","","","",""
"17607509","","","","","","","1368","1368","1368","0.5797101259231567","0.5797101259231567","0.5797101259231567"
"17609369","1436","1436","1436","2.9363784790039062","2.9363784790039062","2.9363784790039062","","","","","",""
"17631451","","","","","","","1370","1370","1370","1.0559662580490112","1.0559662580490112","1.0559662580490112"
"17631838","1438","1438","1438","3.0674846172332764","3.0674846172332764","3.0674846172332764","","","","","",""
"17654065","1440","1440","1440","2.4549918174743652","2.4549918174743652","2.4549918174743652","","","","","",""
"17661263","","","","","","","1372","1372","1372","0.6999124884605408","0.6999124884605408","0.6999124884605408"
"17684199","1442","1442","1442","0.965018093585968","0.965018093585968","0.965018093585968","","","","","",""
"17694250","","","","","","","1374","1374","1374","0.16708438098430634","0.16708438098430634","0.16708438098430634"
"17704403","1444","1444","1444","1.6556291580200195","1.6556291580200195","1.6556291580200195","","","","","",""
"17721096","","","","","","","1376","1376","1376","0.3798670470714569","0.3798670470714569","0.3798670470714569"
"17724845","1446","1446","1446","1.3582342863082886","1.3582342863082886","1.3582342863082886","","","","","",""
"17750236","1448","1448","1448","2.034883737564087","2.034883737564087","2.034883737564087","","","","","",""
"17753605","","","","","","","1378","1378","1378","0.16764459013938904","0.16764459013938904","0.16764459013938904"
"17781496","","","","","","","1380","1380","1380","0.18674136698246002","0.18674136698246002","0.18674136698246002"
"17782746","1450","1450","1450","0.4410143196582794","0.4410143196582794","0.4410143196582794","","","","","",""
"17811673","1452","1452","1452","1.4888337850570679","1.4888337850570679","1.4888337850570679","","","","","",""
"17814757","","","","","","","1382","1382","1382","0.3220611810684204","0.3220611810684204","0.3220611810684204"
"17839109","1454","1454","1454","1.6830294132232666","1.6830294132232666","1.6830294132232666","","","","","",""
"17841127","","","","","","","1384","1384","1384","0.8421052694320679","0.8421052694320679","0.8421052694320679"
"17864171","1456","1456","1456","3.009575843811035","3.009575843811035","3.009575843811035","","","","","",""
"17872006","","","","","","","1386","1386","1386","0.7359705567359924","0.7359705567359924","0.7359705567359924"
"17889538","1458","1458","1458","1.436781644821167","1.436781644821167","1.436781644821167","","","","","",""
"17908620","","","","","","","1388","1388","1388","0.8701958060264587","0.8701958060264587","0.8701958060264587"
"17912241","1460","1460","1460","1.6077170372009277","1.6077170372009277","1.6077170372009277","","","","","",""
"17934865","","","","","","","1390","1390","1390","0.6172839403152466","0.6172839403152466","0.6172839403152466"
"17944904","1462","1462","1462","1.738122820854187","1.738122820854187","1.738122820854187","","","","","",""
"17964447","","","","","","","1392","1392","1392","0.6914433836936951","0.6914433836936951","0.6914433836936951"
"17968671","1464","1464","1464","0.9478672742843628","0.9478672742843628","0.9478672742843628","","","","","",""
"17989526","","","","","","","1394","1394","1394","0.6423982977867126","0.6423982977867126","0.6423982977867126"
"17997273","1466","1466","1466","2.127659559249878","2.127659559249878","2.127659559249878","","","","","",""
"18016305","","","","","","","1396","1396","1396","1.1952191591262817","1.1952191591262817","1.1952191591262817"
"18022638","1468","1468","1468","2.6865670680999756","2.6865670680999756","2.6865670680999756","","","","","",""
"18040832","","","","","","","1398","1398","1398","0.2098635882139206","0.2098635882139206","0.2098635882139206"
"18043603","1470","1470","1470","3.2948930263519287","3.2948930263519287","3.2948930263519287","","","","","",""
"18066663","1472","1472","1472","0.6182380318641663","0.6182380318641663","0.6182380318641663","","","","","",""
"18069350","","","","","","","1400","1400","1400","0.37664783000946045","0.37664783000946045","0.37664783000946045"
"18095446","1474","1474","1474","0.7547169923782349","0.7547169923782349","0.7547169923782349","","","","","",""
"18106755","","","","","","","1402","1402","1402","0.4363636374473572","0.4363636374473572","0.4363636374473572"
"18117715","1476","1476","1476","1.6260162591934204","1.6260162591934204","1.6260162591934204","","","","","",""
"18135366","","","","","","","1404","1404","1404","0.9587727785110474","0.9587727785110474","0.9587727785110474"
"18145682","1478","1478","1478","1.5056462287902832","1.5056462287902832","1.5056462287902832","","","","","",""
"18159629","","","","","","","1406","1406","1406","0.4065040647983551","0.4065040647983551","0.4065040647983551"
"18166542","1480","1480","1480","3.5523979663848877","3.5523979663848877","3.5523979663848877","","","","","",""
"18186463","1482","1482","1482","0.7366482615470886","0.7366482615470886","0.7366482615470886","","","","","",""
"18188383","","","","","","","1408","1408","1408","0.5400540232658386","0.5400540232658386","0.5400540232658386"
"18208674","1484","1484","1484","2.314049482345581","2.314049482345581","2.314049482345581","","","","","",""
"18218389","","","","","","","1410","1410","1410","0.6843456029891968","0.6843456029891968","0.6843456029891968"
"18230286","1486","1486","1486","1.3223140239715576","1.3223140239715576","1.3223140239715576","","","","","",""
"18248988","","","","","","","1412","1412","1412","0.9009009003639221","0.9009009003639221","0.9009009003639221"
"18254456","1488","1488","1488","2.4242424964904785","2.4242424964904785","2.4242424964904785","","","","","",""
"18277135","","","","","","","1414","1414","1414","0.3616636395454407","0.3616636395454407","0.3616636395454407"
"18279770","1490","1490","1490","1.08695650100708","1.08695650100708","1.08695650100708","","","","","",""
"18297915","1492","1492","1492","2.303262948989868","2.303262948989868","2.303262948989868","","","","","",""
"18308348","","","","","","","1416","1416","1416","0.3445305824279785","0.3445305824279785","0.3445305824279785"
"18323139","1494","1494","1494","2.706552743911743","2.706552743911743","2.706552743911743","","","","","",""
"18342343","","","","","","","1418","1418","1418","0.30911901593208313","0.30911901593208313","0.30911901593208313"
"18353260","1496","1496","1496","1.2658227682113647","1.2658227682113647","1.2658227682113647","","","","","",""
"18376369","","","","","","","1420","1420","1420","1.4563106298446655","1.4563106298446655","1.4563106298446655"
"18380891","1498","1498","1498","2.5572004318237305","2.5572004318237305","2.5572004318237305","","","","","",""
"18403515","","","","","","","1422","1422","1422","0.5752636790275574","0.5752636790275574","0.5752636790275574"
"18413673","1500","1500","1500","2.3752968311309814","2.3752968311309814","2.3752968311309814","","","","","",""
"18429192","","","","","","","1424","1424","1424","0.620475709438324","0.620475709438324","0.620475709438324"
"18432357","1502","1502","1502","4.537521839141846","4.537521839141846","4.537521839141846","","","","","",""
"18458837","","","","","","","1426","1426","1426","1.064773678779602","1.064773678779602","1.064773678779602"
"18459577","1504","1504","1504","3.4391534328460693","3.4391534328460693","3.4391534328460693","","","","","",""
"18482145","1506","1506","1506","2.5806450843811035","2.5806450843811035","2.5806450843811035","","","","","",""
"18489807","","","","","","","1428","1428","1428","1.5570933818817139","1.5570933818817139","1.5570933818817139"
"18505429","1508","1508","1508","1.2658227682113647","1.2658227682113647","1.2658227682113647","","","","","",""
"18519648","","","","","","","1430","1430","1430","1.2302284240722656","1.2302284240722656","1.2302284240722656"
"18526636","1510","1510","1510","0.6700167655944824","0.6700167655944824","0.6700167655944824","","","","","",""
"18547346","","","","","","","1432","1432","1432","1.850138783454895","1.850138783454895","1.850138783454895"
"18550665","1512","1512","1512","2.4169185161590576","2.4169185161590576","2.4169185161590576","","","","","",""
"18571268","","","","","","","1434","1434","1434","1.3086150884628296","1.3086150884628296","1.3086150884628296"
"18574524","1514","1514","1514","0.911854088306427","0.911854088306427","0.911854088306427","","","","","",""
"18598591","","","","","","","1436","1436","1436","0.379146933555603","0.379146933555603","0.379146933555603"
"18599220","1516","1516","1516","0.9188361167907715","0.9188361167907715","0.9188361167907715","","","","","",""
"18625343","","","","","","","1438","1438","1438","0.5928853750228882","0.5928853750228882","0.5928853750228882"
"18625773","1518","1518","1518","1.8348623514175415","1.8348623514175415","1.8348623514175415","","","","","",""
"18649038","1520","1520","1520","1.8897638320922852","1.8897638320922852","1.8897638320922852","","","","","",""
"18649592","","","","","","","1440","1440","1440","0.23014959692955017","0.23014959692955017","0.23014959692955017"
"18677853","","","","","","","1442","1442","1442","0.7246376872062683","0.7246376872062683","0.7246376872062683"
"18678126","1522","1522","1522","2.369077205657959","2.369077205657959","2.369077205657959","","","","","",""
"18704881","1524","1524","1524","2.0547945499420166","2.0547945499420166","2.0547945499420166","","","","","",""
"18709708","","","","","","","1444","1444","1444","0.6672226786613464","0.6672226786613464","0.6672226786613464"
"18733941","1526","1526","1526","3.205918550491333","3.205918550491333","3.205918550491333","","","","","",""
"18736111","","","","","","","1446","1446","1446","0.5976095795631409","0.5976095795631409","0.5976095795631409"
"18760925","","","","","","","1448","1448","1448","0.8350730538368225","0.8350730538368225","0.8350730538368225"
"18761416","1528","1528","1528","1.0781670808792114","1.0781670808792114","1.0781670808792114","","","","","",""
"18784881","1530","1530","1530","2.307692289352417","2.307692289352417","2.307692289352417","","","","","",""
"18792794","","","","","","","1450","1450","1450","0","0","0"
"18807925","1532","1532","1532","2.2082018852233887","2.2082018852233887","2.2082018852233887","","","","","",""
"18824617","","","","","","","1452","1452","1452","0","0","0"
"18836876","1534","1534","1534","0.49627792835235596","0.49627792835235596","0.49627792835235596","","","","","",""
"18849036","","","","","","","1454","1454","1454","0.2232142835855484","0.2232142835855484","0.2232142835855484"
"18864385","1536","1536","1536","2.4967148303985596","2.4967148303985596","2.4967148303985596","","","","","",""
"18879306","","","","","","","1456","1456","1456","0.5400540232658386","0.5400540232658386","0.5400540232658386"
"18894101","1538","1538","1538","1.955990195274353","1.955990195274353","1.955990195274353","","","","","",""
"18908644","","","","","","","1458","1458","1458","0.18535681068897247","0.18535681068897247","0.18535681068897247"
"18919656","1540","1540","1540","1.1560693979263306","1.1560693979263306","1.1560693979263306","","","","","",""
"18933001","","","","","","","1460","1460","1460","0","0","0"
"18947517","1542","1542","1542","1.5","1.5","1.5","","","","","",""
"18960036","","","","","","","1462","1462","1462","0.5644402503967285","0.5644402503967285","0.5644402503967285"
"18970536","1544","1544","1544","1.5408320426940918","1.5408320426940918","1.5408320426940918","","","","","",""
"18987622","","","","","","","1464","1464","1464","0.7744433879852295","0.7744433879852295","0.7744433879852295"
"18999181","1546","1546","1546","1.7632241249084473","1.7632241249084473","1.7632241249084473","","","","","",""
"19019070","","","","","","","1466","1466","1466","0.5235602259635925","0.5235602259635925","0.5235602259635925"
"19024948","1548","1548","1548","1.337295651435852","1.337295651435852","1.337295651435852","","","","","",""
"19049257","","","","","","","1468","1468","1468","0.508905827999115","0.508905827999115","0.508905827999115"
"19051316","1550","1550","1550","1.0695186853408813","1.0695186853408813","1.0695186853408813","","","","","",""
"19075248","","","","","","","1470","1470","1470","0.2081165462732315","0.2081165462732315","0.2081165462732315"
"19076352","1552","1552","1552","1.7467248439788818","1.7467248439788818","1.7467248439788818","","","","","",""
"19103455","","","","","","","1472","1472","1472","0.7554296255111694","0.7554296255111694","0.7554296255111694"
"19105773","1554","1554","1554","2.230483293533325","2.230483293533325","2.230483293533325","","","","","",""
"19129419","1556","1556","1556","1.5408320426940918","1.5408320426940918","1.5408320426940918","","","","","",""
"19134684","","","","","","","1474","1474","1474","0.17094017565250397","0.17094017565250397","0.17094017565250397"
"19148897","1558","1558","1558","2.5","2.5","2.5","","","","","",""
"19164536","","","","","","","1476","1476","1476","0.17777778208255768","0.17777778208255768","0.17777778208255768"
"19181333","1560","1560","1560","2.0385050773620605","2.0385050773620605","2.0385050773620605","","","","","",""
"19195940","","","","","","","1478","1478","1478","1.51260507106781","1.51260507106781","1.51260507106781"
"19209088","1562","1562","1562","2.1419010162353516","2.1419010162353516","2.1419010162353516","","","","","",""
"19222256","","","","","","","1480","1480","1480","0.8105369806289673","0.8105369806289673","0.8105369806289673"
"19238590","1564","1564","1564","0.5044136047363281","0.5044136047363281","0.5044136047363281","","","","","",""
"19248583","","","","","","","1482","1482","1482","0.767754316329956","0.767754316329956","0.767754316329956"
"19266801","1566","1566","1566","3.022670030593872","3.022670030593872","3.022670030593872","","","","","",""
"19273956","","","","","","","1484","1484","1484","0.5382131338119507","0.5382131338119507","0.5382131338119507"
"19290040","1568","1568","1568","3.0120482444763184","3.0120482444763184","3.0120482444763184","","","","","",""
"19300018","","","","","","","1486","1486","1486","0.3937007784843445","0.3937007784843445","0.3937007784843445"
"19312888","1570","1570","1570","1.9108279943466187","1.9108279943466187","1.9108279943466187","","","","","",""
"19328887","","","","","","","1488","1488","1488","0.18535681068897247","0.18535681068897247","0.18535681068897247"
"19340943","1572","1572","1572","2.4128687381744385","2.4128687381744385","2.4128687381744385","","","","","",""
"19352345","","","","","","","1490","1490","1490","0.4592422544956207","0.4592422544956207","0.4592422544956207"
"19369872","1574","1574","1574","1.6107382774353027","1.6107382774353027","1.6107382774353027","","","","","",""
"19384979","","","","","","","1492","1492","1492","0.5008347034454346","0.5008347034454346","0.5008347034454346"
"19398264","1576","1576","1576","2.595797300338745","2.595797300338745","2.595797300338745","","","","","",""
"19410320","","","","","","","1494","1494","1494","0.6179196834564209","0.6179196834564209","0.6179196834564209"
"19421525","1578","1578","1578","3.3485541343688965","3.3485541343688965","3.3485541343688965","","","","","",""
"19441301","","","","","","","1496","1496","1496","0.3401360511779785","0.3401360511779785","0.3401360511779785"
"19444488","1580","1580","1580","2.588996648788452","2.588996648788452","2.588996648788452","","","","","",""
"19469992","","","","","","","1498","1498","1498","0.5545286536216736","0.5545286536216736","0.5545286536216736"
"19475639","1582","1582","1582","2.483069896697998","2.483069896697998","2.483069896697998","","","","","",""
"19498683","1584","1584","1584","2.050473213195801","2.050473213195801","2.050473213195801","","","","","",""
"19503315","","","","","","","1500","1500","1500","0.46765393018722534","0.46765393018722534","0.46765393018722534"
"19518840","1586","1586","1586","1.4336917400360107","1.4336917400360107","1.4336917400360107","","","","","",""
"19528007","","","","","","","1502","1502","1502","0.31217482686042786","0.31217482686042786","0.31217482686042786"
"19543278","1588","1588","1588","1.6736401319503784","1.6736401319503784","1.6736401319503784","","","","","",""
"19556674","","","","","","","1504","1504","1504","0","0","0"
"19560318","1590","1590","1590","2.0790021419525146","2.0790021419525146","2.0790021419525146","","","","","",""
"19582478","1592","1592","1592","1.2139605283737183","1.2139605283737183","1.2139605283737183","","","","","",""
"19586405","","","","","","","1506","1506","1506","0.1805054098367691","0.1805054098367691","0.1805054098367691"
"19604420","1594","1594","1594","2.9950082302093506","2.9950082302093506","2.9950082302093506","","","","","",""
"19613033","","","","","","","1508","1508","1508","1.1822659969329834","1.1822659969329834","1.1822659969329834"
"19625892","1596","1596","1596","1.3468014001846313","1.3468014001846313","1.3468014001846313","","","","","",""
"19641966","","","","","","","1510","1510","1510","0.5607476830482483","0.5607476830482483","0.5607476830482483"
"19652408","1598","1598","1598","1.0854816436767578","1.0854816436767578","1.0854816436767578","","","","","",""
"19663994","","","","","","","1512","1512","1512","0.6880733966827393","0.6880733966827393","0.6880733966827393"
"19672605","1600","1600","1600","2.9629628658294678","2.9629628658294678","2.9629628658294678","","","","","",""
"19688386","","","","","","","1514","1514","1514","0","0","0"
"19698965","1602","1602","1602","2.3529412746429443","2.3529412746429443","2.3529412746429443","","","","","",""
"19714568","","","","","","","1516","1516","1516","0.4149377644062042","0.4149377644062042","0.4149377644062042"
"19723092","1604","1604","1604","2.682563304901123","2.682563304901123","2.682563304901123","","","","","",""
"19744572","1606","1606","1606","1.680672287940979","1.680672287940979","1.680672287940979","","","","","",""
"19744651","","","","","","","1518","1518","1518","0.3590664267539978","0.3590664267539978","0.3590664267539978"
"19768806","1608","1608","1608","2.639296293258667","2.639296293258667","2.639296293258667","","","","","",""
"19773705","","","","","","","1520","1520","1520","0.7640878558158875","0.7640878558158875","0.7640878558158875"
"19792247","1610","1610","1610","2.4132730960845947","2.4132730960845947","2.4132730960845947","","","","","",""
"19799789","","","","","","","1522","1522","1522","0.19138756394386292","0.19138756394386292","0.19138756394386292"
"19818272","1612","1612","1612","1.9073569774627686","1.9073569774627686","1.9073569774627686","","","","","",""
"19829696","","","","","","","1524","1524","1524","1.4247550964355469","1.4247550964355469","1.4247550964355469"
"19851410","1614","1614","1614","1.7738358974456787","1.7738358974456787","1.7738358974456787","","","","","",""
"19856959","","","","","","","1526","1526","1526","0.8072654008865356","0.8072654008865356","0.8072654008865356"
"19877532","1616","1616","1616","2.176870822906494","2.176870822906494","2.176870822906494","","","","","",""
"19888836","","","","","","","1528","1528","1528","0.3327786922454834","0.3327786922454834","0.3327786922454834"
"19903779","1618","1618","1618","2.4258759021759033","2.4258759021759033","2.4258759021759033","","","","","",""
"19914581","","","","","","","1530","1530","1530","0.587084174156189","0.587084174156189","0.587084174156189"
"19930876","1620","1620","1620","3.026134729385376","3.026134729385376","3.026134729385376","","","","","",""
"19951266","","","","","","","1532","1532","1532","0.8961911797523499","0.8961911797523499","0.8961911797523499"
"19951669","1622","1622","1622","1.3816925287246704","1.3816925287246704","1.3816925287246704","","","","","",""
"19975178","1624","1624","1624","2.8892455101013184","2.8892455101013184","2.8892455101013184","","","","","",""
"19977454","","","","","","","1534","1534","1534","0.38350909948349","0.38350909948349","0.38350909948349"
"20004338","1626","1626","1626","2.117647171020508","2.117647171020508","2.117647171020508","","","","","",""
"20005870","","","","","","","1536","1536","1536","0.36396723985671997","0.36396723985671997","0.36396723985671997"
"20028331","1638","1638","1638","2.8257455825805664","2.8257455825805664","2.8257455825805664","","","","","",""
"20034387","","","","","","","1538","1538","1538","0.19065776467323303","0.19065776467323303","0.19065776467323303"
"20050923","1640","1640","1640","2.370370388031006","2.370370388031006","2.370370388031006","","","","","",""
"20060346","","","","","","","1540","1540","1540","0.9727626442909241","0.9727626442909241","0.9727626442909241"
"20072686","1642","1642","1642","1.6949152946472168","1.6949152946472168","1.6949152946472168","","","","","",""
"20094651","","","","","","","1542","1542","1542","0.47058823704719543","0.47058823704719543","0.47058823704719543"
"20094700","1644","1644","1644","3.669724702835083","3.669724702835083","3.669724702835083","","","","","",""
"20121194","1646","1646","1646","4.005340576171875","4.005340576171875","4.005340576171875","","","","","",""
"20127447","","","","","","","1544","1544","1544","0.6329113841056824","0.6329113841056824","0.6329113841056824"
"20147589","1648","1648","1648","2.1037867069244385","2.1037867069244385","2.1037867069244385","","","","","",""
"20152241","","","","","","","1546","1546","1546","0.20140987634658813","0.20140987634658813","0.20140987634658813"
"20173058","1650","1650","1650","2.176870822906494","2.176870822906494","2.176870822906494","","","","","",""
"20181893","","","","","","","1548","1548","1548","0.6914433836936951","0.6914433836936951","0.6914433836936951"
"20198498","1652","1652","1652","4.904632091522217","4.904632091522217","4.904632091522217","","","","","",""
"20208567","","","","","","","1550","1550","1550","0.6276150345802307","0.6276150345802307","0.6276150345802307"
"20222283","1654","1654","1654","3.647416353225708","3.647416353225708","3.647416353225708","","","","","",""
"20233807","","","","","","","1552","1552","1552","0.8429926037788391","0.8429926037788391","0.8429926037788391"
"20250405","1656","1656","1656","1.8324607610702515","1.8324607610702515","1.8324607610702515","","","","","",""
"20265311","","","","","","","1554","1554","1554","0.1706484705209732","0.1706484705209732","0.1706484705209732"
"20275596","1658","1658","1658","2.766251802444458","2.766251802444458","2.766251802444458","","","","","",""
"20293211","","","","","","","1556","1556","1556","0.5649717450141907","0.5649717450141907","0.5649717450141907"
"20305990","1660","1660","1660","4.131227016448975","4.131227016448975","4.131227016448975","","","","","",""
"20317422","","","","","","","1558","1558","1558","1.0940918922424316","1.0940918922424316","1.0940918922424316"
"20330527","1662","1662","1662","1.7366136312484741","1.7366136312484741","1.7366136312484741","","","","","",""
"20351181","","","","","","","1560","1560","1560","1.4150943756103516","1.4150943756103516","1.4150943756103516"
"20357092","1664","1664","1664","3.370786428451538","3.370786428451538","3.370786428451538","","","","","",""
"20377124","","","","","","","1562","1562","1562","0.5946481823921204","0.5946481823921204","0.5946481823921204"
"20383550","1666","1666","1666","1.3623977899551392","1.3623977899551392","1.3623977899551392","","","","","",""
"20402575","","","","","","","1564","1564","1564","0.9100100994110107","0.9100100994110107","0.9100100994110107"
"20407084","1668","1668","1668","1.2345678806304932","1.2345678806304932","1.2345678806304932","","","","","",""
"20426806","1670","1670","1670","2.1897809505462646","2.1897809505462646","2.1897809505462646","","","","","",""
"20432298","","","","","","","1566","1566","1566","0","0","0"
"20449298","1672","1672","1672","2.5039124488830566","2.5039124488830566","2.5039124488830566","","","","","",""
"20458068","","","","","","","1568","1568","1568","0.6191950440406799","0.6191950440406799","0.6191950440406799"
"20471949","1674","1674","1674","0.7923930287361145","0.7923930287361145","0.7923930287361145","","","","","",""
"20485583","","","","","","","1570","1570","1570","0.38424593210220337","0.38424593210220337","0.38424593210220337"
"20498954","1676","1676","1676","2.156334161758423","2.156334161758423","2.156334161758423","","","","","",""
"20520292","","","","","","","1572","1572","1572","0.6299212574958801","0.6299212574958801","0.6299212574958801"
"20521132","1678","1678","1678","2.6490066051483154","2.6490066051483154","2.6490066051483154","","","","","",""
"20540292","1680","1680","1680","2.7972028255462646","2.7972028255462646","2.7972028255462646","","","","","",""
"20547760","","","","","","","1574","1574","1574","0.1956947147846222","0.1956947147846222","0.1956947147846222"
"20567483","1682","1682","1682","1.830065369606018","1.830065369606018","1.830065369606018","","","","","",""
"20579288","","","","","","","1576","1576","1576","0.33416876196861267","0.33416876196861267","0.33416876196861267"
"20588498","1684","1684","1684","2.4647886753082275","2.4647886753082275","2.4647886753082275","","","","","",""
"20603892","","","","","","","1578","1578","1578","0.6322444677352905","0.6322444677352905","0.6322444677352905"
"20615604","1686","1686","1686","2.857142925262451","2.857142925262451","2.857142925262451","","","","","",""
"20636154","","","","","","","1580","1580","1580","0.8264462947845459","0.8264462947845459","0.8264462947845459"
"20640606","1688","1688","1688","2.949061632156372","2.949061632156372","2.949061632156372","","","","","",""
"20665640","","","","","","","1582","1582","1582","1.0695186853408813","1.0695186853408813","1.0695186853408813"
"20676680","1690","1690","1690","1.8537590503692627","1.8537590503692627","1.8537590503692627","","","","","",""
"20684970","","","","","","","1584","1584","1584","0.13175231218338013","0.13175231218338013","0.13175231218338013"
"20701234","1692","1692","1692","3.1837916374206543","3.1837916374206543","3.1837916374206543","","","","","",""
"20717780","","","","","","","1586","1586","1586","0.8654602766036987","0.8654602766036987","0.8654602766036987"
"20731187","1694","1694","1694","2.634730577468872","2.634730577468872","2.634730577468872","","","","","",""
"20742117","","","","","","","1588","1588","1588","0.2150537669658661","0.2150537669658661","0.2150537669658661"
"20759859","1696","1696","1696","1.8111255168914795","1.8111255168914795","1.8111255168914795","","","","","",""
"20771290","","","","","","","1590","1590","1590","1.0507880449295044","1.0507880449295044","1.0507880449295044"
"20790363","1698","1698","1698","2.6035501956939697","2.6035501956939697","2.6035501956939697","","","","","",""
"20796075","","","","","","","1592","1592","1592","0.2139037400484085","0.2139037400484085","0.2139037400484085"
"20815872","1700","1700","1700","1.4104372262954712","1.4104372262954712","1.4104372262954712","","","","","",""
"20831432","","","","","","","1594","1594","1594","0.1501501500606537","0.1501501500606537","0.1501501500606537"
"20839875","1702","1702","1702","3.4188034534454346","3.4188034534454346","3.4188034534454346","","","","","",""
"20854829","1704","1704","1704","1.7204301357269287","1.7204301357269287","1.7204301357269287","","","","","",""
"20856018","","","","","","","1596","1596","1596","0.8385744094848633","0.8385744094848633","0.8385744094848633"
"20878504","1706","1706","1706","1.8662519454956055","1.8662519454956055","1.8662519454956055","","","","","",""
"20881495","","","","","","","1598","1598","1598","0.8205128312110901","0.8205128312110901","0.8205128312110901"
"20909649","1708","1708","1708","1.781737208366394","1.781737208366394","1.781737208366394","","","","","",""
"20916038","","","","","","","1600","1600","1600","0.8116883039474487","0.8116883039474487","0.8116883039474487"
"20931078","1710","1710","1710","2.601625919342041","2.601625919342041","2.601625919342041","","","","","",""
"20946756","","","","","","","1602","1602","1602","0.508905827999115","0.508905827999115","0.508905827999115"
"20952726","1712","1712","1712","2.2653722763061523","2.2653722763061523","2.2653722763061523","","","","","",""
"20973373","1714","1714","1714","2.9220778942108154","2.9220778942108154","2.9220778942108154","","","","","",""
"20973624","","","","","","","1604","1604","1604","0.198216050863266","0.198216050863266","0.198216050863266"
"20999160","1716","1716","1716","1.3717421293258667","1.3717421293258667","1.3717421293258667","","","","","",""
"21001744","","","","","","","1606","1606","1606","0.5586591958999634","0.5586591958999634","0.5586591958999634"
"21024891","1718","1718","1718","2.5210084915161133","2.5210084915161133","2.5210084915161133","","","","","",""
"21031384","","","","","","","1608","1608","1608","0.3652968108654022","0.3652968108654022","0.3652968108654022"
"21050830","1720","1720","1720","3.2742154598236084","3.2742154598236084","3.2742154598236084","","","","","",""
"21057723","","","","","","","1610","1610","1610","0.202224463224411","0.202224463224411","0.202224463224411"
"21078846","1722","1722","1722","2.0050125122070312","2.0050125122070312","2.0050125122070312","","","","","",""
"21088629","","","","","","","1612","1612","1612","0.34423407912254333","0.34423407912254333","0.34423407912254333"
"21114539","1724","1724","1724","1.2779552936553955","1.2779552936553955","1.2779552936553955","","","","","",""
"21123815","","","","","","","1614","1614","1614","0.7794232368469238","0.7794232368469238","0.7794232368469238"
"21139338","1726","1726","1726","1.7291066646575928","1.7291066646575928","1.7291066646575928","","","","","",""
"21150816","","","","","","","1616","1616","1616","0.5769230723381042","0.5769230723381042","0.5769230723381042"
"21161369","1728","1728","1728","2.2875816822052","2.2875816822052","2.2875816822052","","","","","",""
"21175899","","","","","","","1618","1618","1618","0.4166666567325592","0.4166666567325592","0.4166666567325592"
"21181341","1730","1730","1730","2.0833332538604736","2.0833332538604736","2.0833332538604736","","","","","",""
"21202855","","","","","","","1620","1620","1620","1.2404580116271973","1.2404580116271973","1.2404580116271973"
"21204884","1732","1732","1732","1.7214397192001343","1.7214397192001343","1.7214397192001343","","","","","",""
"21227857","","","","","","","1622","1622","1622","0.8376963138580322","0.8376963138580322","0.8376963138580322"
"21236635","1734","1734","1734","3.121516227722168","3.121516227722168","3.121516227722168","","","","","",""
"21254191","","","","","","","1624","1624","1624","0","0","0"
"21257805","1736","1736","1736","1.2539185285568237","1.2539185285568237","1.2539185285568237","","","","","",""
"21281105","","","","","","","1626","1626","1626","0.5660377144813538","0.5660377144813538","0.5660377144813538"
"21286920","1738","1738","1738","1.7220171689987183","1.7220171689987183","1.7220171689987183","","","","","",""
"21314794","","","","","","","1638","1638","1638","0.3164556920528412","0.3164556920528412","0.3164556920528412"
"21317465","1740","1740","1740","2.2274324893951416","2.2274324893951416","2.2274324893951416","","","","","",""
"21340540","","","","","","","1640","1640","1640","0.3039513826370239","0.3039513826370239","0.3039513826370239"
"21348187","1742","1742","1742","3.1063320636749268","3.1063320636749268","3.1063320636749268","","","","","",""
"21371515","","","","","","","1642","1642","1642","0.5281690359115601","0.5281690359115601","0.5281690359115601"
"21372614","1744","1744","1744","1.1494252681732178","1.1494252681732178","1.1494252681732178","","","","","",""
"21398756","","","","","","","1644","1644","1644","0.28037384152412415","0.28037384152412415","0.28037384152412415"
"21399910","1746","1746","1746","1.3495277166366577","1.3495277166366577","1.3495277166366577","","","","","",""
"21422946","","","","","","","1646","1646","1646","0.8574491143226624","0.8574491143226624","0.8574491143226624"
