"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - regularize/tau_entropy","HR-PPO - regularize/tau_entropy__MIN","HR-PPO - regularize/tau_entropy__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - regularize/tau_entropy","PPO - regularize/tau_entropy__MIN","PPO - regularize/tau_entropy__MAX"
"24640460","","","","","","","1878","1878","1878","0.9679173827171326","0.9679173827171326","0.9679173827171326"
"24651410","2002","2002","2002","0.3095654547214508","0.3095654547214508","0.3095654547214508","","","","","",""
"24670362","","","","","","","1880","1880","1880","0.8874240517616272","0.8874240517616272","0.8874240517616272"
"24677566","2004","2004","2004","0.3005315363407135","0.3005315363407135","0.3005315363407135","","","","","",""
"24702391","","","","","","","1882","1882","1882","0.9378942251205444","0.9378942251205444","0.9378942251205444"
"24709298","2006","2006","2006","0.2669321894645691","0.2669321894645691","0.2669321894645691","","","","","",""
"24731565","2008","2008","2008","0.25243085622787476","0.25243085622787476","0.25243085622787476","","","","","",""
"24732770","","","","","","","1884","1884","1884","0.7065649628639221","0.7065649628639221","0.7065649628639221"
"24752338","2010","2010","2010","0.33000898361206055","0.33000898361206055","0.33000898361206055","","","","","",""
"24756281","","","","","","","1886","1886","1886","1.0006548166275024","1.0006548166275024","1.0006548166275024"
"24771399","2012","2012","2012","0.3317328691482544","0.3317328691482544","0.3317328691482544","","","","","",""
"24782830","","","","","","","1888","1888","1888","0.946095883846283","0.946095883846283","0.946095883846283"
"24791891","2014","2014","2014","0.3968794345855713","0.3968794345855713","0.3968794345855713","","","","","",""
"24812422","","","","","","","1890","1890","1890","0.9146666526794434","0.9146666526794434","0.9146666526794434"
"24816801","2016","2016","2016","0.34995779395103455","0.34995779395103455","0.34995779395103455","","","","","",""
"24840619","","","","","","","1892","1892","1892","0.948334276676178","0.948334276676178","0.948334276676178"
"24845620","2018","2018","2018","0.2583877444267273","0.2583877444267273","0.2583877444267273","","","","","",""
"24867223","","","","","","","1894","1894","1894","0.9458369016647339","0.9458369016647339","0.9458369016647339"
"24869429","2020","2020","2020","0.31433725357055664","0.31433725357055664","0.31433725357055664","","","","","",""
"24892815","","","","","","","1896","1896","1896","0.9382850527763367","0.9382850527763367","0.9382850527763367"
"24899159","2022","2022","2022","0.18503959476947784","0.18503959476947784","0.18503959476947784","","","","","",""
"24914957","","","","","","","1898","1898","1898","0.9569265246391296","0.9569265246391296","0.9569265246391296"
"24923983","2024","2024","2024","0.18981307744979858","0.18981307744979858","0.18981307744979858","","","","","",""
"24939430","","","","","","","1900","1900","1900","0.8761848211288452","0.8761848211288452","0.8761848211288452"
"24943626","2026","2026","2026","0.2935680150985718","0.2935680150985718","0.2935680150985718","","","","","",""
"24964545","","","","","","","1902","1902","1902","1.000570297241211","1.000570297241211","1.000570297241211"
"24971084","2028","2028","2028","0.3506392538547516","0.3506392538547516","0.3506392538547516","","","","","",""
"24993945","","","","","","","1904","1904","1904","1.0256826877593994","1.0256826877593994","1.0256826877593994"
"24994479","2030","2030","2030","0.35705843567848206","0.35705843567848206","0.35705843567848206","","","","","",""
"25015720","2032","2032","2032","0.31696754693984985","0.31696754693984985","0.31696754693984985","","","","","",""
"25021014","","","","","","","1906","1906","1906","0.9099741578102112","0.9099741578102112","0.9099741578102112"
"25034415","2034","2034","2034","0.31948956847190857","0.31948956847190857","0.31948956847190857","","","","","",""
"25048973","","","","","","","1908","1908","1908","0.9436619281768799","0.9436619281768799","0.9436619281768799"
"25057217","2036","2036","2036","0.20084194839000702","0.20084194839000702","0.20084194839000702","","","","","",""
"25080825","","","","","","","1910","1910","1910","0.8990411758422852","0.8990411758422852","0.8990411758422852"
"25083600","2048","2048","2048","0.3039884567260742","0.3039884567260742","0.3039884567260742","","","","","",""
"25109383","","","","","","","1912","1912","1912","0.8716660737991333","0.8716660737991333","0.8716660737991333"
"25116136","2050","2050","2050","0.4740944504737854","0.4740944504737854","0.4740944504737854","","","","","",""
"25136466","2052","2052","2052","0.2861555814743042","0.2861555814743042","0.2861555814743042","","","","","",""
"25142867","","","","","","","1914","1914","1914","0.9097307920455933","0.9097307920455933","0.9097307920455933"
"25160688","2054","2054","2054","0.3230278193950653","0.3230278193950653","0.3230278193950653","","","","","",""
"25169120","","","","","","","1916","1916","1916","0.8679893612861633","0.8679893612861633","0.8679893612861633"
"25185785","2056","2056","2056","0.2902277708053589","0.2902277708053589","0.2902277708053589","","","","","",""
"25200801","","","","","","","1918","1918","1918","0.9961292147636414","0.9961292147636414","0.9961292147636414"
"25207675","2058","2058","2058","0.3140851557254791","0.3140851557254791","0.3140851557254791","","","","","",""
"25229104","","","","","","","1920","1920","1920","0.876602053642273","0.876602053642273","0.876602053642273"
"25234120","2060","2060","2060","0.3390445411205292","0.3390445411205292","0.3390445411205292","","","","","",""
"25255283","","","","","","","1922","1922","1922","0.8573964834213257","0.8573964834213257","0.8573964834213257"
"25262160","2062","2062","2062","0.3529064953327179","0.3529064953327179","0.3529064953327179","","","","","",""
"25286496","","","","","","","1924","1924","1924","0.9024617075920105","0.9024617075920105","0.9024617075920105"
"25288811","2064","2064","2064","0.2879169285297394","0.2879169285297394","0.2879169285297394","","","","","",""
"25311412","2066","2066","2066","0.28292977809906006","0.28292977809906006","0.28292977809906006","","","","","",""
"25318287","","","","","","","1926","1926","1926","0.8956809639930725","0.8956809639930725","0.8956809639930725"
"25332185","2068","2068","2068","0.17913317680358887","0.17913317680358887","0.17913317680358887","","","","","",""
"25347381","","","","","","","1928","1928","1928","1.0054125785827637","1.0054125785827637","1.0054125785827637"
"25363150","2070","2070","2070","0.28173649311065674","0.28173649311065674","0.28173649311065674","","","","","",""
"25378135","","","","","","","1930","1930","1930","0.9640678763389587","0.9640678763389587","0.9640678763389587"
"25392389","2072","2072","2072","0.3191211223602295","0.3191211223602295","0.3191211223602295","","","","","",""
"25403175","","","","","","","1932","1932","1932","0.954739511013031","0.954739511013031","0.954739511013031"
"25420771","2074","2074","2074","0.3958553075790405","0.3958553075790405","0.3958553075790405","","","","","",""
"25432947","","","","","","","1934","1934","1934","0.9158903360366821","0.9158903360366821","0.9158903360366821"
"25449553","2076","2076","2076","0.33138296008110046","0.33138296008110046","0.33138296008110046","","","","","",""
"25461334","","","","","","","1936","1936","1936","0.981758713722229","0.981758713722229","0.981758713722229"
"25477330","2078","2078","2078","0.38343894481658936","0.38343894481658936","0.38343894481658936","","","","","",""
"25490879","","","","","","","1938","1938","1938","0.9849643111228943","0.9849643111228943","0.9849643111228943"
"25503931","2080","2080","2080","0.39444273710250854","0.39444273710250854","0.39444273710250854","","","","","",""
"25516378","","","","","","","1940","1940","1940","0.9857712984085083","0.9857712984085083","0.9857712984085083"
"25533585","2082","2082","2082","0.3057408034801483","0.3057408034801483","0.3057408034801483","","","","","",""
"25541561","","","","","","","1942","1942","1942","0.9550947546958923","0.9550947546958923","0.9550947546958923"
"25564890","2084","2084","2084","0.37092283368110657","0.37092283368110657","0.37092283368110657","","","","","",""
"25565933","","","","","","","1944","1944","1944","0.9112122058868408","0.9112122058868408","0.9112122058868408"
"25593706","2086","2086","2086","0.31183984875679016","0.31183984875679016","0.31183984875679016","","","","","",""
"25596563","","","","","","","1946","1946","1946","1.0464454889297485","1.0464454889297485","1.0464454889297485"
"25619637","2088","2088","2088","0.3150642216205597","0.3150642216205597","0.3150642216205597","","","","","",""
"25621600","","","","","","","1948","1948","1948","0.9191977977752686","0.9191977977752686","0.9191977977752686"
"25644915","2090","2090","2090","0.3544937074184418","0.3544937074184418","0.3544937074184418","","","","","",""
"25652821","","","","","","","1950","1950","1950","0.8807958960533142","0.8807958960533142","0.8807958960533142"
"25669347","2092","2092","2092","0.26869627833366394","0.26869627833366394","0.26869627833366394","","","","","",""
"25685047","","","","","","","1952","1952","1952","0.8755886554718018","0.8755886554718018","0.8755886554718018"
"25690241","2094","2094","2094","0.3519391119480133","0.3519391119480133","0.3519391119480133","","","","","",""
"25709851","","","","","","","1954","1954","1954","0.901930570602417","0.901930570602417","0.901930570602417"
"25713313","2096","2096","2096","0.313588410615921","0.313588410615921","0.313588410615921","","","","","",""
"25736969","","","","","","","1956","1956","1956","0.9093735218048096","0.9093735218048096","0.9093735218048096"
"25742737","2098","2098","2098","0.31407153606414795","0.31407153606414795","0.31407153606414795","","","","","",""
"25763958","","","","","","","1958","1958","1958","0.9453443288803101","0.9453443288803101","0.9453443288803101"
"25769282","2100","2100","2100","0.3308613896369934","0.3308613896369934","0.3308613896369934","","","","","",""
"25795428","2102","2102","2102","0.33546340465545654","0.33546340465545654","0.33546340465545654","","","","","",""
"25800779","","","","","","","1960","1960","1960","0.9147326350212097","0.9147326350212097","0.9147326350212097"
"25823569","2104","2104","2104","0.20630794763565063","0.20630794763565063","0.20630794763565063","","","","","",""
"25829826","","","","","","","1962","1962","1962","0.8908495306968689","0.8908495306968689","0.8908495306968689"
"25855083","2106","2106","2106","0.38149765133857727","0.38149765133857727","0.38149765133857727","","","","","",""
"25859625","","","","","","","1964","1964","1964","0.8171531558036804","0.8171531558036804","0.8171531558036804"
"25886508","","","","","","","1966","1966","1966","1.0199018716812134","1.0199018716812134","1.0199018716812134"
"25888973","2108","2108","2108","0.2880192697048187","0.2880192697048187","0.2880192697048187","","","","","",""
"25914643","2110","2110","2110","0.352134644985199","0.352134644985199","0.352134644985199","","","","","",""
"25925515","","","","","","","1968","1968","1968","0.36329925060272217","0.36329925060272217","0.36329925060272217"
"25939225","2112","2112","2112","0.31320419907569885","0.31320419907569885","0.31320419907569885","","","","","",""
"25955605","","","","","","","1970","1970","1970","0.9234384894371033","0.9234384894371033","0.9234384894371033"
"25964770","2114","2114","2114","0.20221543312072754","0.20221543312072754","0.20221543312072754","","","","","",""
"25982857","","","","","","","1972","1972","1972","0.9768775105476379","0.9768775105476379","0.9768775105476379"
"25996008","2116","2116","2116","0.31811612844467163","0.31811612844467163","0.31811612844467163","","","","","",""
"26010593","","","","","","","1974","1974","1974","0.8270512223243713","0.8270512223243713","0.8270512223243713"
"26018361","2118","2118","2118","0.3222014904022217","0.3222014904022217","0.3222014904022217","","","","","",""
"26042625","","","","","","","1976","1976","1976","0.9597062468528748","0.9597062468528748","0.9597062468528748"
"26044787","2120","2120","2120","0.3356349468231201","0.3356349468231201","0.3356349468231201","","","","","",""
"26065714","2122","2122","2122","0.4190414547920227","0.4190414547920227","0.4190414547920227","","","","","",""
"26066088","","","","","","","1978","1978","1978","0.7556449174880981","0.7556449174880981","0.7556449174880981"
"26090718","","","","","","","1980","1980","1980","0.8826805949211121","0.8826805949211121","0.8826805949211121"
"26091050","2124","2124","2124","0.3257327973842621","0.3257327973842621","0.3257327973842621","","","","","",""
"26113521","2126","2126","2126","0.3337295949459076","0.3337295949459076","0.3337295949459076","","","","","",""
"26113623","","","","","","","1982","1982","1982","0.8504875302314758","0.8504875302314758","0.8504875302314758"
"26136009","","","","","","","1984","1984","1984","0.9552115201950073","0.9552115201950073","0.9552115201950073"
"26138478","2128","2128","2128","0.3126552402973175","0.3126552402973175","0.3126552402973175","","","","","",""
"26158301","2130","2130","2130","0.21461527049541473","0.21461527049541473","0.21461527049541473","","","","","",""
"26161037","","","","","","","1986","1986","1986","1.0202176570892334","1.0202176570892334","1.0202176570892334"
"26188226","2132","2132","2132","0.20300467312335968","0.20300467312335968","0.20300467312335968","","","","","",""
"26189214","","","","","","","1988","1988","1988","0.9994844794273376","0.9994844794273376","0.9994844794273376"
"26214997","","","","","","","1990","1990","1990","1.0811599493026733","1.0811599493026733","1.0811599493026733"
"26216632","2134","2134","2134","0.28464290499687195","0.28464290499687195","0.28464290499687195","","","","","",""
"26236617","2136","2136","2136","0.3134002685546875","0.3134002685546875","0.3134002685546875","","","","","",""
"26239461","","","","","","","1992","1992","1992","0.9711570143699646","0.9711570143699646","0.9711570143699646"
"26262647","2138","2138","2138","0.2443269044160843","0.2443269044160843","0.2443269044160843","","","","","",""
"26271629","","","","","","","1994","1994","1994","0.9606236219406128","0.9606236219406128","0.9606236219406128"
"26290061","2140","2140","2140","0.33957019448280334","0.33957019448280334","0.33957019448280334","","","","","",""
"26295590","","","","","","","1996","1996","1996","0.8095831274986267","0.8095831274986267","0.8095831274986267"
"26314461","2142","2142","2142","0.39410609006881714","0.39410609006881714","0.39410609006881714","","","","","",""
"26323775","","","","","","","1998","1998","1998","0.8806165456771851","0.8806165456771851","0.8806165456771851"
"26341195","2144","2144","2144","0.35084065794944763","0.35084065794944763","0.35084065794944763","","","","","",""
"26350135","","","","","","","2000","2000","2000","0.9081013202667236","0.9081013202667236","0.9081013202667236"
"26366963","2146","2146","2146","0.2817957401275635","0.2817957401275635","0.2817957401275635","","","","","",""
"26380020","","","","","","","2002","2002","2002","0.9234671592712402","0.9234671592712402","0.9234671592712402"
"26394586","2148","2148","2148","0.33007746934890747","0.33007746934890747","0.33007746934890747","","","","","",""
"26404843","","","","","","","2004","2004","2004","0.9281674027442932","0.9281674027442932","0.9281674027442932"
"26426979","2150","2150","2150","0.310835063457489","0.310835063457489","0.310835063457489","","","","","",""
"26430781","","","","","","","2006","2006","2006","0.9804227948188782","0.9804227948188782","0.9804227948188782"
"26449750","2152","2152","2152","0.3169098496437073","0.3169098496437073","0.3169098496437073","","","","","",""
"26461592","","","","","","","2008","2008","2008","0.8784627914428711","0.8784627914428711","0.8784627914428711"
"26476386","2154","2154","2154","0.36812299489974976","0.36812299489974976","0.36812299489974976","","","","","",""
"26489461","","","","","","","2010","2010","2010","0.9109640121459961","0.9109640121459961","0.9109640121459961"
"26504369","2156","2156","2156","0.5122870206832886","0.5122870206832886","0.5122870206832886","","","","","",""
"26515016","","","","","","","2012","2012","2012","0.9166845083236694","0.9166845083236694","0.9166845083236694"
"26529374","2158","2158","2158","0.37625086307525635","0.37625086307525635","0.37625086307525635","","","","","",""
"26539893","","","","","","","2014","2014","2014","0.9143011569976807","0.9143011569976807","0.9143011569976807"
"26555249","2160","2160","2160","0.3058914244174957","0.3058914244174957","0.3058914244174957","","","","","",""
"26567691","","","","","","","2016","2016","2016","0.8710339069366455","0.8710339069366455","0.8710339069366455"
"26582420","2162","2162","2162","0.2837219834327698","0.2837219834327698","0.2837219834327698","","","","","",""
"26597215","","","","","","","2018","2018","2018","0.8905434608459473","0.8905434608459473","0.8905434608459473"
"26609553","2164","2164","2164","0.2495940923690796","0.2495940923690796","0.2495940923690796","","","","","",""
"26624902","","","","","","","2020","2020","2020","0.8497480750083923","0.8497480750083923","0.8497480750083923"
"26637920","2166","2166","2166","0.3346548080444336","0.3346548080444336","0.3346548080444336","","","","","",""
"26648965","","","","","","","2022","2022","2022","1.1225684881210327","1.1225684881210327","1.1225684881210327"
"26658085","2168","2168","2168","0.3339478075504303","0.3339478075504303","0.3339478075504303","","","","","",""
"26680951","","","","","","","2024","2024","2024","0.9624282717704773","0.9624282717704773","0.9624282717704773"
"26683910","2170","2170","2170","0.37426096200942993","0.37426096200942993","0.37426096200942993","","","","","",""
"26704939","2172","2172","2172","0.3464900255203247","0.3464900255203247","0.3464900255203247","","","","","",""
"26710226","","","","","","","2026","2026","2026","0.8651599884033203","0.8651599884033203","0.8651599884033203"
"26734917","","","","","","","2028","2028","2028","0.909807026386261","0.909807026386261","0.909807026386261"
"26741538","2174","2174","2174","0.19880270957946777","0.19880270957946777","0.19880270957946777","","","","","",""
"26760658","","","","","","","2030","2030","2030","0.9577987790107727","0.9577987790107727","0.9577987790107727"
"26768291","2176","2176","2176","0.32153573632240295","0.32153573632240295","0.32153573632240295","","","","","",""
"26783443","","","","","","","2032","2032","2032","0.9233064651489258","0.9233064651489258","0.9233064651489258"
"26792739","2178","2178","2178","0.2649829685688019","0.2649829685688019","0.2649829685688019","","","","","",""
"26811231","","","","","","","2034","2034","2034","0.3841805160045624","0.3841805160045624","0.3841805160045624"
"26820085","2180","2180","2180","0.30649954080581665","0.30649954080581665","0.30649954080581665","","","","","",""
"26844061","","","","","","","2036","2036","2036","0.8486821055412292","0.8486821055412292","0.8486821055412292"
"26850727","2182","2182","2182","0.3133281171321869","0.3133281171321869","0.3133281171321869","","","","","",""
"26870109","","","","","","","2048","2048","2048","0.8429375886917114","0.8429375886917114","0.8429375886917114"
"26879335","2184","2184","2184","0.30957356095314026","0.30957356095314026","0.30957356095314026","","","","","",""
"26901276","","","","","","","2050","2050","2050","0.9831814765930176","0.9831814765930176","0.9831814765930176"
"26903982","2186","2186","2186","0.4094483554363251","0.4094483554363251","0.4094483554363251","","","","","",""
"26926862","","","","","","","2052","2052","2052","0.9490041136741638","0.9490041136741638","0.9490041136741638"
"26937258","2188","2188","2188","0.33103081583976746","0.33103081583976746","0.33103081583976746","","","","","",""
"26953542","","","","","","","2054","2054","2054","0.8816521763801575","0.8816521763801575","0.8816521763801575"
"26965085","2190","2190","2190","0.2912437617778778","0.2912437617778778","0.2912437617778778","","","","","",""
"26979917","","","","","","","2056","2056","2056","0.863972008228302","0.863972008228302","0.863972008228302"
"26991124","2192","2192","2192","0.3209342062473297","0.3209342062473297","0.3209342062473297","","","","","",""
"26999935","","","","","","","2058","2058","2058","1.014306902885437","1.014306902885437","1.014306902885437"
"27013228","2194","2194","2194","0.4392906129360199","0.4392906129360199","0.4392906129360199","","","","","",""
"27025049","","","","","","","2060","2060","2060","0.9545384049415588","0.9545384049415588","0.9545384049415588"
"27038966","2196","2196","2196","0.36915144324302673","0.36915144324302673","0.36915144324302673","","","","","",""
"27052610","","","","","","","2062","2062","2062","0.9863576292991638","0.9863576292991638","0.9863576292991638"
"27064461","2198","2198","2198","0.29261016845703125","0.29261016845703125","0.29261016845703125","","","","","",""
"27077992","","","","","","","2064","2064","2064","1.0011472702026367","1.0011472702026367","1.0011472702026367"
"27094995","2200","2200","2200","0.3731216490268707","0.3731216490268707","0.3731216490268707","","","","","",""
"27103738","","","","","","","2066","2066","2066","0.9222825765609741","0.9222825765609741","0.9222825765609741"
"27120476","2202","2202","2202","0.27523770928382874","0.27523770928382874","0.27523770928382874","","","","","",""
"27137374","","","","","","","2068","2068","2068","0.9084321856498718","0.9084321856498718","0.9084321856498718"
"27145833","2204","2204","2204","0.2764878571033478","0.2764878571033478","0.2764878571033478","","","","","",""
"27163001","","","","","","","2070","2070","2070","0.9112578630447388","0.9112578630447388","0.9112578630447388"
"27171506","2206","2206","2206","0.37330013513565063","0.37330013513565063","0.37330013513565063","","","","","",""
"27190907","2208","2208","2208","0.313287615776062","0.313287615776062","0.313287615776062","","","","","",""
"27191763","","","","","","","2072","2072","2072","0.9993769526481628","0.9993769526481628","0.9993769526481628"
"27216404","2210","2210","2210","0.3952305316925049","0.3952305316925049","0.3952305316925049","","","","","",""
"27220734","","","","","","","2074","2074","2074","0.77930748462677","0.77930748462677","0.77930748462677"
"27248464","2212","2212","2212","0.37856125831604004","0.37856125831604004","0.37856125831604004","","","","","",""
"27249058","","","","","","","2076","2076","2076","0.9782852530479431","0.9782852530479431","0.9782852530479431"
"27270722","2214","2214","2214","0.3421095609664917","0.3421095609664917","0.3421095609664917","","","","","",""
"27274979","","","","","","","2078","2078","2078","0.9281159043312073","0.9281159043312073","0.9281159043312073"
"27299028","2216","2216","2216","0.310390830039978","0.310390830039978","0.310390830039978","","","","","",""
"27300478","","","","","","","2080","2080","2080","0.9271063804626465","0.9271063804626465","0.9271063804626465"
"27323710","2218","2218","2218","0.3560817539691925","0.3560817539691925","0.3560817539691925","","","","","",""
"27326222","","","","","","","2082","2082","2082","0.9429046511650085","0.9429046511650085","0.9429046511650085"
"27349827","2220","2220","2220","0.28692367672920227","0.28692367672920227","0.28692367672920227","","","","","",""
"27353733","","","","","","","2084","2084","2084","1.0277179479599","1.0277179479599","1.0277179479599"
"27376603","2222","2222","2222","0.2068312019109726","0.2068312019109726","0.2068312019109726","","","","","",""
"27379841","","","","","","","2086","2086","2086","0.9463324546813965","0.9463324546813965","0.9463324546813965"
"27401862","2224","2224","2224","0.2672503590583801","0.2672503590583801","0.2672503590583801","","","","","",""
"27405615","","","","","","","2088","2088","2088","0.8766050934791565","0.8766050934791565","0.8766050934791565"
"27430090","2226","2226","2226","0.29480499029159546","0.29480499029159546","0.29480499029159546","","","","","",""
"27431644","","","","","","","2090","2090","2090","0.8776529431343079","0.8776529431343079","0.8776529431343079"
"27459326","2228","2228","2228","0.3265956938266754","0.3265956938266754","0.3265956938266754","","","","","",""
"27462494","","","","","","","2092","2092","2092","0.9713773131370544","0.9713773131370544","0.9713773131370544"
"27488881","2230","2230","2230","0.29601573944091797","0.29601573944091797","0.29601573944091797","","","","","",""
"27490267","","","","","","","2094","2094","2094","0.9681182503700256","0.9681182503700256","0.9681182503700256"
"27515957","2232","2232","2232","0.2645338177680969","0.2645338177680969","0.2645338177680969","","","","","",""
"27518811","","","","","","","2096","2096","2096","0.9373522400856018","0.9373522400856018","0.9373522400856018"
"27535588","2234","2234","2234","0.32287272810935974","0.32287272810935974","0.32287272810935974","","","","","",""
"27546138","","","","","","","2098","2098","2098","0.860113263130188","0.860113263130188","0.860113263130188"
"27555476","2236","2236","2236","0.33827877044677734","0.33827877044677734","0.33827877044677734","","","","","",""
"27568791","","","","","","","2100","2100","2100","0.9664264917373657","0.9664264917373657","0.9664264917373657"
"27580630","2238","2238","2238","0.376064270734787","0.376064270734787","0.376064270734787","","","","","",""
"27594872","","","","","","","2102","2102","2102","0.8771324753761292","0.8771324753761292","0.8771324753761292"
"27602950","2240","2240","2240","0.3210696578025818","0.3210696578025818","0.3210696578025818","","","","","",""
"27617668","","","","","","","2104","2104","2104","0.9602289795875549","0.9602289795875549","0.9602289795875549"
"27625420","2242","2242","2242","0.22907677292823792","0.22907677292823792","0.22907677292823792","","","","","",""
"27645313","","","","","","","2106","2106","2106","1.176335334777832","1.176335334777832","1.176335334777832"
"27655977","2244","2244","2244","0.34921950101852417","0.34921950101852417","0.34921950101852417","","","","","",""
"27674328","","","","","","","2108","2108","2108","0.8911934494972229","0.8911934494972229","0.8911934494972229"
"27686823","2246","2246","2246","0.28212010860443115","0.28212010860443115","0.28212010860443115","","","","","",""
"27700524","","","","","","","2110","2110","2110","0.8488180041313171","0.8488180041313171","0.8488180041313171"
"27712916","2248","2248","2248","0.3040506839752197","0.3040506839752197","0.3040506839752197","","","","","",""
"27723344","","","","","","","2112","2112","2112","0.9273561239242554","0.9273561239242554","0.9273561239242554"
"27739401","2250","2250","2250","0.3003443777561188","0.3003443777561188","0.3003443777561188","","","","","",""
"27746569","","","","","","","2114","2114","2114","0.8267813920974731","0.8267813920974731","0.8267813920974731"
"27762442","2252","2252","2252","0.2875308096408844","0.2875308096408844","0.2875308096408844","","","","","",""
"27775086","","","","","","","2116","2116","2116","0.9985031485557556","0.9985031485557556","0.9985031485557556"
"27790658","2254","2254","2254","0.612802267074585","0.612802267074585","0.612802267074585","","","","","",""
"27804264","","","","","","","2118","2118","2118","0.8777275085449219","0.8777275085449219","0.8777275085449219"
"27815207","2256","2256","2256","0.3790813386440277","0.3790813386440277","0.3790813386440277","","","","","",""
"27831755","","","","","","","2120","2120","2120","0.8969258069992065","0.8969258069992065","0.8969258069992065"
"27838069","2258","2258","2258","0.3199419677257538","0.3199419677257538","0.3199419677257538","","","","","",""
"27858005","","","","","","","2122","2122","2122","0.8028378486633301","0.8028378486633301","0.8028378486633301"
"27864210","2260","2260","2260","0.3848106861114502","0.3848106861114502","0.3848106861114502","","","","","",""
"27883894","","","","","","","2124","2124","2124","0.8649901747703552","0.8649901747703552","0.8649901747703552"
"27893291","2262","2262","2262","0.38251128792762756","0.38251128792762756","0.38251128792762756","","","","","",""
"27911680","","","","","","","2126","2126","2126","1.083763599395752","1.083763599395752","1.083763599395752"
"27918765","2264","2264","2264","0.2958179712295532","0.2958179712295532","0.2958179712295532","","","","","",""
"27937225","","","","","","","2128","2128","2128","0.944478452205658","0.944478452205658","0.944478452205658"
"27940395","2266","2266","2266","0.2797837257385254","0.2797837257385254","0.2797837257385254","","","","","",""
"27967085","","","","","","","2130","2130","2130","0.99412602186203","0.99412602186203","0.99412602186203"
"27967839","2268","2268","2268","0.37286925315856934","0.37286925315856934","0.37286925315856934","","","","","",""
"27988266","2270","2270","2270","0.269726425409317","0.269726425409317","0.269726425409317","","","","","",""
"27996831","","","","","","","2132","2132","2132","0.8939551115036011","0.8939551115036011","0.8939551115036011"
"28018831","2272","2272","2272","0.3420946002006531","0.3420946002006531","0.3420946002006531","","","","","",""
"28027328","","","","","","","2134","2134","2134","0.8796581029891968","0.8796581029891968","0.8796581029891968"
"28040035","2274","2274","2274","0.24866941571235657","0.24866941571235657","0.24866941571235657","","","","","",""
"28055203","","","","","","","2136","2136","2136","0.6935368180274963","0.6935368180274963","0.6935368180274963"
"28069802","2276","2276","2276","0.3943544030189514","0.3943544030189514","0.3943544030189514","","","","","",""
"28086857","","","","","","","2138","2138","2138","0.9238713979721069","0.9238713979721069","0.9238713979721069"
"28095293","2278","2278","2278","0.3035145699977875","0.3035145699977875","0.3035145699977875","","","","","",""
"28113792","","","","","","","2140","2140","2140","0.9095322489738464","0.9095322489738464","0.9095322489738464"
"28125395","2280","2280","2280","0.32844191789627075","0.32844191789627075","0.32844191789627075","","","","","",""
"28143930","","","","","","","2142","2142","2142","1.0219985246658325","1.0219985246658325","1.0219985246658325"
"28152309","2282","2282","2282","0.32799032330513","0.32799032330513","0.32799032330513","","","","","",""
"28173675","","","","","","","2144","2144","2144","0.9749228954315186","0.9749228954315186","0.9749228954315186"
"28176016","2284","2284","2284","0.36358463764190674","0.36358463764190674","0.36358463764190674","","","","","",""
"28203862","2286","2286","2286","0.36052295565605164","0.36052295565605164","0.36052295565605164","","","","","",""
"28204355","","","","","","","2146","2146","2146","1.0433636903762817","1.0433636903762817","1.0433636903762817"
"28220782","2288","2288","2288","0.34442609548568726","0.34442609548568726","0.34442609548568726","","","","","",""
"28236217","","","","","","","2148","2148","2148","0.8860188126564026","0.8860188126564026","0.8860188126564026"
"28238624","2290","2290","2290","0.38758766651153564","0.38758766651153564","0.38758766651153564","","","","","",""
"28262390","","","","","","","2150","2150","2150","0.8991321921348572","0.8991321921348572","0.8991321921348572"
"28263201","2292","2292","2292","0.3535647392272949","0.3535647392272949","0.3535647392272949","","","","","",""
"28283884","2294","2294","2294","0.00024662629584781826","0.00024662629584781826","0.00024662629584781826","","","","","",""
"28296441","","","","","","","2152","2152","2152","1.0064767599105835","1.0064767599105835","1.0064767599105835"
"28306325","2296","2296","2296","0.35743969678878784","0.35743969678878784","0.35743969678878784","","","","","",""
"28324521","","","","","","","2154","2154","2154","1.0609452724456787","1.0609452724456787","1.0609452724456787"
"28334476","2298","2298","2298","0.36413660645484924","0.36413660645484924","0.36413660645484924","","","","","",""
"28355366","","","","","","","2156","2156","2156","1.0067230463027954","1.0067230463027954","1.0067230463027954"
"28360287","2300","2300","2300","0.31436455249786377","0.31436455249786377","0.31436455249786377","","","","","",""
"28386058","2302","2302","2302","0.2915422320365906","0.2915422320365906","0.2915422320365906","","","","","",""
"28387744","","","","","","","2158","2158","2158","1.0267754793167114","1.0267754793167114","1.0267754793167114"
"28408388","2304","2304","2304","0.30497652292251587","0.30497652292251587","0.30497652292251587","","","","","",""
"28416984","","","","","","","2160","2160","2160","0.8961219787597656","0.8961219787597656","0.8961219787597656"
"28434029","2306","2306","2306","0.3184860944747925","0.3184860944747925","0.3184860944747925","","","","","",""
"28442232","","","","","","","2162","2162","2162","1.0171418190002441","1.0171418190002441","1.0171418190002441"
"28462089","2308","2308","2308","0.4579581618309021","0.4579581618309021","0.4579581618309021","","","","","",""
"28466941","","","","","","","2164","2164","2164","0.9293853640556335","0.9293853640556335","0.9293853640556335"
"28482650","2310","2310","2310","0.3057432472705841","0.3057432472705841","0.3057432472705841","","","","","",""
