Reg. weight,traffic_scene,agent_id,act_acc,accel_val_mae,steer_val_mae,ADE,speed_mae,goal_rate,off_road,collision_rate,Agent,Train agent,Dataset,Eval mode
0.02,tfrecord-00061-of-01000_235.json,25,0.0,2.126315789473685,0.002105263157894736,0.4317758667497186,2.172583803387457,1.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00061-of-01000_238.json,17,0.044444444444444446,2.2363636363636363,0.0018181818181818186,1.618962862153618,5.110821788961237,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00061-of-01000_239.json,24,0.05555555555555555,2.090909090909091,0.002727272727272727,0.7340592459854178,3.250258516181599,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00061-of-01000_243.json,17,0.0,2.3875,0.105625,0.7723104303590997,3.2613893441448454,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_47.json,34,0.011111111111111112,2.5000000000000004,0.0028571428571428576,1.1301795008692783,4.297987869807652,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_48.json,29,0.03333333333333333,1.7925925925925923,0.0,0.6498991342978901,2.704916644979406,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_50.json,20,0.12222222222222222,1.0000000000000002,0.0,1.0240006511719655,2.8281633196205926,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_51.json,90,0.05555555555555555,1.6410256410256414,0.0,1.4773949759123257,4.355038777375833,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_52.json,4,0.0,2.0272727272727273,0.09363636363636364,1.2032739031609543,4.026121696922928,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00065-of-01000_54.json,16,0.12222222222222222,1.0258064516129033,0.02870967741935483,0.8383357011356221,2.3852740333926294,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00067-of-01000_73.json,101,0.0,1.757575757575758,0.07636363636363637,0.7371173396361218,2.8126007824233086,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00067-of-01000_83.json,74,0.011111111111111112,1.0222222222222221,0.026666666666666665,0.11674562827306659,0.8368047608269585,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00067-of-01000_85.json,11,0.011111111111111112,1.2625000000000002,0.0078125,1.614110328349453,4.1090370416641235,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_338.json,7,0.0,3.8133333333333335,0.0,0.5379699554956747,3.2026286284128824,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_339.json,11,0.0,2.633333333333333,0.0,0.22677876027705515,1.4220784629384677,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_340.json,7,0.0,2.0333333333333337,0.003333333333333332,0.3366819469777714,1.4097406069437664,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_350.json,8,0.16666666666666666,1.2205128205128206,0.00923076923076923,0.327868608344243,0.6554958881475986,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_352.json,106,0.0,2.3058823529411763,0.0611764705882353,0.3290770501814135,1.711942378212424,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00068-of-01000_354.json,213,0.0,4.0,0.040000000000000036,0.000244140625,0.0014906221185810864,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_398.json,91,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_399.json,28,0.044444444444444446,0.9999999999999999,0.0018181818181818173,0.27071106768614395,1.1685165491971103,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_400.json,13,0.011111111111111112,2.1384615384615384,0.0,0.7648714097086027,2.973578984920795,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_401.json,46,0.0,2.8,0.010526315789473665,0.5132508295493076,2.564387244613547,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_414.json,13,0.12222222222222222,1.1789473684210527,0.005263157894736839,0.9208260968384665,3.0373442674938,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_416.json,47,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00070-of-01000_421.json,7,0.0,0.8000000000000007,0.0,0.0,0.0,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00072-of-01000_66.json,38,0.2,0.8363636363636363,0.02151515151515152,0.8610029488396043,2.2638406392299766,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00072-of-01000_67.json,6,0.37777777777777777,0.5226666666666666,0.002933333333333334,0.24345527728746555,0.9127245712280273,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00072-of-01000_70.json,40,0.2777777777777778,0.8114285714285714,0.005714285714285713,0.7930953343461421,2.369968673161098,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00073-of-01000_417.json,13,0.43333333333333335,0.30810810810810824,0.0005405405405405402,0.6363078501717243,1.4237661877193966,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00073-of-01000_421.json,4,0.3111111111111111,0.5513513513513517,0.0027027027027027024,0.4848941611372638,1.4425929043744061,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00073-of-01000_439.json,6,0.0,1.0750000000000002,0.06593750000000001,0.5973490587750611,1.67334887618199,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00073-of-01000_442.json,44,0.022222222222222223,1.002898550724638,0.0034782608695652167,0.7229085468605944,1.5100612553997317,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00073-of-01000_444.json,60,0.0,1.028571428571429,0.004761904761904761,0.38887489241605244,1.8140630267915272,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_301.json,16,0.0,2.6461538461538465,0.10307692307692307,0.7076153210502711,3.0959580489792504,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_304.json,6,0.08888888888888889,1.3387755102040815,0.008571428571428572,0.8287929827975565,2.7967614738308653,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_315.json,26,0.011111111111111112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_316.json,23,0.0,0.9111111111111113,0.0037037037037037034,1.0745400097919915,3.050972585324888,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_318.json,24,0.08888888888888889,1.1500000000000001,0.0007142857142857149,1.3073867882903574,3.5450020091874257,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_322.json,12,0.12222222222222222,0.914285714285714,0.0034285714285714284,0.7648860841034347,2.2739386422293526,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00077-of-01000_324.json,29,0.03333333333333333,2.1037037037037036,0.0066666666666666645,1.7538510428991605,5.068658210613109,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_343.json,2,0.0,1.8090909090909095,0.0040909090909090895,1.1703626289481337,4.060371453111822,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_349.json,6,0.3111111111111111,0.47441860465116287,0.0,0.33650874002917014,0.974959692289663,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_353.json,6,0.1,1.03768115942029,0.007826086956521738,1.258237057089,3.3103841422260674,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_356.json,8,0.011111111111111112,1.1285714285714288,0.07428571428571429,0.3528104500181692,1.423090466431209,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_357.json,7,0.4222222222222222,0.5333333333333335,0.005066666666666666,0.4141428480584587,1.3933985646565754,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_361.json,11,0.011111111111111112,1.0530612244897957,0.05020408163265306,0.7816706888743777,2.4784001866165473,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00078-of-01000_362.json,163,0.0,3.3333333333333335,0.02166666666666667,0.2835654108245941,1.872227629025777,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00083-of-01000_74.json,129,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00083-of-01000_79.json,15,0.2222222222222222,0.6793650793650791,0.0006349206349206346,0.8398195890431335,2.192207109360468,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00084-of-01000_105.json,7,0.0,1.5636363636363633,0.04909090909090908,0.4566077684010999,1.9383818127892234,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00084-of-01000_113.json,24,0.011111111111111112,1.0958904109589045,0.0,0.43127445163859024,2.135163032845275,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00084-of-01000_114.json,1,0.1,0.6693877551020408,0.0,0.5798493444304419,2.043147943457779,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00084-of-01000_92.json,35,0.022222222222222223,1.672,0.04759999999999999,0.9477384645126797,2.9541702032089234,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00084-of-01000_93.json,24,0.0,4.0,0.0,0.0001220703125,0.0006271118472795933,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00086-of-01000_74.json,16,0.2111111111111111,0.7529411764705882,0.0032352941176470584,1.4115130134411449,3.435193594764261,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_204.json,24,0.05555555555555555,1.1037037037037036,0.0,0.878391223381579,2.471910971182364,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_206.json,25,0.0,2.2857142857142865,0.05142857142857144,0.4806762198426347,2.226576405089526,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_209.json,3,0.4111111111111111,0.5942857142857142,0.0025714285714285704,0.8158393266561661,2.0741543906075615,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_216.json,17,0.05555555555555555,1.3312499999999998,0.0024999999999999996,1.577237839725742,3.8286112844944,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_217.json,13,0.011111111111111112,1.145762711864407,0.08101694915254236,0.827662008445324,2.3139516155598527,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_221.json,14,0.011111111111111112,1.4938775510204079,0.0,0.7886329319406258,2.8342570771976394,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_224.json,10,0.2222222222222222,0.5611940298507464,0.001791044776119403,0.7251980772707525,2.039961032013395,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00087-of-01000_227.json,28,0.0,1.7333333333333338,0.0,0.24489386406975763,1.371540940128034,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00088-of-01000_101.json,4,0.25555555555555554,0.9910447761194031,0.005671641791044776,1.4985005847682955,3.9365523039405024,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_410.json,9,0.0,3.2769230769230777,0.04615384615384616,0.9457741658012219,3.9912844712917623,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_412.json,54,0.022222222222222223,0.5411764705882351,0.0,0.10788195047802666,0.6319883009966683,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_414.json,9,0.2222222222222222,1.0885245901639344,0.0,0.7546426168899121,2.343125476211798,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_415.json,151,0.0,1.653333333333333,0.08044444444444446,1.1691182748613385,3.8045781241522896,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_419.json,28,0.0,3.6000000000000005,0.26,0.00048828125,0.0003845064202323556,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00090-of-01000_424.json,27,0.16666666666666666,0.8580645161290323,0.0,0.9608358455417912,2.5391651276619203,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00093-of-01000_223.json,31,0.0,4.092307692307692,0.004615384615384615,0.44246734493547674,2.8265976905822754,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00093-of-01000_228.json,32,0.0,2.294117647058824,0.0035294117647058838,1.1674668076839028,4.172978958138949,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00093-of-01000_230.json,110,0.022222222222222223,2.3999999999999995,0.006086956521739122,0.7432910363864056,3.2687635123729706,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00093-of-01000_253.json,81,0.0,2.3034482758620696,0.08413793103448278,0.9301590414886693,3.8369904242712876,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00093-of-01000_256.json,128,0.022222222222222223,1.06,0.000999999999999998,0.13466065959583495,0.7342801004648208,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_20.json,7,0.0,0.3142857142857142,0.038571428571428555,0.10568223771245196,0.30882864339011057,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_22.json,24,0.0,1.9600000000000002,0.039000000000000014,1.0574943233003953,3.7609264254570007,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_26.json,18,0.05555555555555555,1.5169811320754714,0.00981132075471698,1.9258405944268253,5.060596681990713,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_29.json,6,0.044444444444444446,0.9627118644067795,0.016949152542372885,1.1105975938597938,2.7854413016367765,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_30.json,21,0.05555555555555555,1.6878048780487807,0.004878048780487805,1.1925486112431767,4.1418008339114305,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_32.json,6,0.03333333333333333,1.1146666666666667,0.06853333333333333,1.5298208955610408,2.9018822701772056,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_36.json,51,0.0,3.4105263157894736,0.0,0.7953402320380233,3.956544123197857,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00094-of-01000_41.json,103,0.0,0.0,0.08000000000000002,0.0185803687406645,0.017297300975769758,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_10.json,32,0.011111111111111112,0.0,0.0,0.0005459150335692846,0.00012316915672272444,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_11.json,3,0.0,2.0,0.10000000000000003,0.0011175435439209323,0.0008205192862078547,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_12.json,2,0.0,1.6676923076923078,0.03661538461538461,1.2768182817559228,3.328853233043964,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_13.json,28,0.0,2.5920000000000005,0.031199999999999995,0.7545968856433578,3.063387679765001,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_14.json,95,0.0,5.199999999999999,0.27999999999999997,0.0,0.0,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_16.json,5,0.13333333333333333,0.9352112676056341,0.007887323943661973,1.391988372309998,3.5883959917954997,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00095-of-01000_8.json,99,0.0,2.553846153846154,0.03846153846153847,0.302122991335659,1.7780781735379536,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00096-of-01000_334.json,21,0.07777777777777778,1.1733333333333333,0.005777777777777778,1.1894862349823925,3.602612739139133,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_36.json,26,0.044444444444444446,1.9102040816326533,0.0012244897959183673,1.771105682663345,5.070257031223505,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_38.json,27,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_39.json,91,0.022222222222222223,1.7517241379310347,0.0013793103448275855,0.6811114019683336,2.3055226189116467,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_421.json,6,0.06666666666666667,0.6956521739130438,0.030434782608695653,0.8637996519140181,0.31380466792894446,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_428.json,27,0.0,2.0200000000000005,0.005999999999999996,0.46668133083752483,2.3966885924339296,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_43.json,11,0.0,1.2060606060606065,0.06393939393939395,2.13302108586573,3.2197230982057974,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_439.json,21,0.18888888888888888,0.9355932203389831,0.004067796610169491,1.190736214300228,2.9372946852344577,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_44.json,13,0.044444444444444446,0.7921568627450984,0.00980392156862745,0.17617277295336592,0.6885271633372587,0.0,1.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_449.json,6,0.0,1.1396226415094337,0.059245283018867945,0.3658365161475915,1.382103663570476,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_452.json,4,0.05555555555555555,1.557142857142857,0.0,2.136038934547984,5.764935697828021,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00099-of-01000_455.json,15,0.011111111111111112,1.4615384615384615,0.003076923076923075,0.5497749713430728,2.423672456007737,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00100-of-01000_77.json,52,0.0,4.0,0.06,0.0,0.0001534356561023742,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00104-of-01000_1.json,20,0.0,3.6222222222222222,0.0,0.6172111448279549,3.248919943554534,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00104-of-01000_11.json,11,0.0,1.8222222222222229,0.07833333333333334,1.4248478926787835,3.537566516134474,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00104-of-01000_4.json,9,0.0,1.5030303030303034,0.03393939393939396,0.6769836365417196,2.594321122971561,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00104-of-01000_6.json,12,0.06666666666666667,0.7594936708860759,0.0010126582278481015,0.6458408155814176,1.334692435928538,0.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00108-of-01000_102.json,15,0.05555555555555555,1.353333333333333,0.003666666666666667,1.226001593525921,3.1221832782030106,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00111-of-01000_1.json,35,0.0,3.111111111111111,0.0,0.19966909830218613,1.5057985385258992,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00111-of-01000_293.json,10,0.08888888888888889,1.0965517241379314,0.003103448275862069,1.274332534687817,3.2317241553602547,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00111-of-01000_3.json,29,0.0,1.8736842105263163,0.0031578947368421082,0.41789581630220285,2.0418862021485293,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00111-of-01000_6.json,12,0.022222222222222223,1.5058823529411764,0.09823529411764707,0.8036284734542009,2.1849063144010654,0.0,0.0,1.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00111-of-01000_7.json,82,0.0,4.4,0.003999999999999992,0.08133411088621316,0.8700675249099732,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00115-of-01000_202.json,19,0.011111111111111112,1.0981818181818181,0.006545454545454545,1.2043778623534571,3.4100099736993963,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00115-of-01000_204.json,5,0.17777777777777778,0.7584415584415586,0.0018181818181818184,0.3275394945576251,0.8702821607713576,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00115-of-01000_217.json,26,0.0,2.600000000000001,0.0,0.3849229258911503,2.160682099206107,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00115-of-01000_218.json,27,0.4777777777777778,0.47671232876712333,0.005753424657534247,0.6176893814466883,1.6528333115251097,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.02,tfrecord-00115-of-01000_221.json,4,0.011111111111111112,1.3375,0.03437499999999999,0.9912907009598751,2.7738311141729355,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00000-of-01000_469.json,48,0.07777777777777778,0.7918367346938776,0.0,0.7560295770170056,2.4393582344055176,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00000-of-01000_470.json,19,0.1,1.5826086956521739,0.0,0.6265605271558923,1.772924139879752,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00000-of-01000_483.json,110,0.0,1.35,0.009999999999999998,0.9626135656642931,3.21144038438797,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00000-of-01000_485.json,18,0.044444444444444446,1.351898734177215,0.0010126582278481022,0.5381433810158026,1.7899214466915856,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00002-of-01000_112.json,11,0.16666666666666666,0.3707317073170731,0.0,0.4311519089175248,1.4538210659492306,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00002-of-01000_115.json,136,0.0,1.8476190476190482,0.012380952380952371,0.4241282282553714,2.0062475090935115,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00002-of-01000_123.json,49,0.044444444444444446,1.0592592592592596,0.03592592592592593,0.5142078578055194,1.8197247275599726,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00002-of-01000_514.json,27,0.08888888888888889,0.8909090909090911,0.0,0.3419187483426416,1.5011827945709229,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00002-of-01000_515.json,66,0.011111111111111112,0.0,0.0,0.02344258571124571,0.010302066802978516,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_144.json,6,0.0,1.890909090909091,0.04545454545454546,1.4009514609218405,3.570765813191732,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_146.json,15,0.17777777777777778,0.689855072463768,0.0034782608695652162,0.6226810117189423,1.520180342853933,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_147.json,141,0.011111111111111112,0.0,0.0,0.0009765625,0.0015392823843285441,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_155.json,75,0.3333333333333333,0.7457627118644069,0.0,0.6067632395205315,1.7882804547326039,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_157.json,25,0.3888888888888889,0.5128205128205128,0.00282051282051282,0.15864832891220854,0.6854367867494241,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00005-of-01000_164.json,42,0.6666666666666666,0.6849999999999999,0.0004999999999999998,0.05228667822009547,0.20266118049621581,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
0.06,tfrecord-00010-of-01000_82.json,5,0.05555555555555555,0.7485714285714284,0.034571428571428586,0.42212836945203913,1.724102269751685,1.0,0.0,0.0,HR-PPO,Self-play,data/train_no_tl,Log-replay
