Unnamed: 0,Reg. weight,traffic_scene,agent_id,act_acc,accel_val_mae,steer_val_mae,ADE,speed_mae,goal_rate,off_road,collision_rate,Agent,Train agent,Dataset,Eval mode
131,PPO,tfrecord-00005-of-01000_157.json,8,0.0,3.2322580645161296,0.0877419354838709,2.7340998917901134,9.691780428732596,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
132,PPO,tfrecord-00005-of-01000_157.json,9,0.0,3.790769230769231,0.0956923076923076,3.526290210427999,10.632471143282377,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Self-play
133,PPO,tfrecord-00005-of-01000_157.json,10,0.0222222222222222,3.3424657534246576,0.1293150684931507,1.2255687806246671,5.9230368627260805,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
134,PPO,tfrecord-00005-of-01000_157.json,11,0.0,4.08,0.058,2.0614678573821497,7.690792655944824,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
135,PPO,tfrecord-00005-of-01000_157.json,13,0.0111111111111111,4.024615384615384,0.0963076923076923,2.977668119405217,9.561095575185922,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
136,PPO,tfrecord-00005-of-01000_157.json,16,0.0,4.0,0.12,0.0325652383012295,0.4238271713256836,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
137,PPO,tfrecord-00005-of-01000_157.json,17,0.0,8.0,0.02,0.0217677041602475,0.0494918823242187,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
138,PPO,tfrecord-00005-of-01000_157.json,19,0.0,6.0,0.02,0.0130641257287393,0.0293388366699218,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
139,PPO,tfrecord-00005-of-01000_157.json,22,0.0111111111111111,4.0,0.0571428571428571,0.1929975637120972,0.581230708530971,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
140,PPO,tfrecord-00005-of-01000_157.json,25,0.0,3.735483870967743,0.0835483870967741,2.490416986301223,8.265306934233635,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
141,PPO,tfrecord-00005-of-01000_164.json,0,0.0222222222222222,3.1789473684210523,0.0599999999999999,2.739491769298655,8.54291820526123,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
142,PPO,tfrecord-00005-of-01000_164.json,1,0.0,3.6897959183673454,0.0783673469387755,2.333119765897377,7.958694341231365,0.0,1.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
143,PPO,tfrecord-00005-of-01000_164.json,2,0.0,3.541818181818182,0.0632727272727272,2.794558815102327,8.82283023487438,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
144,PPO,tfrecord-00005-of-01000_164.json,3,0.0111111111111111,3.781818181818182,0.0661818181818181,2.8452130691958235,8.869272006641735,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
145,PPO,tfrecord-00005-of-01000_164.json,4,0.0,3.64,0.094,3.237665467476391,11.85395246233259,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
146,PPO,tfrecord-00005-of-01000_164.json,5,0.0,2.7,0.19,0.4273751331012828,0.27447509765625,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Self-play
147,PPO,tfrecord-00005-of-01000_164.json,6,0.0,3.969230769230769,0.068076923076923,3.2234590187254204,10.356108298668495,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
148,PPO,tfrecord-00005-of-01000_164.json,7,0.0,6.4,0.0799999999999999,0.0,0.0,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
149,PPO,tfrecord-00005-of-01000_164.json,8,0.0,3.7166666666666655,0.0933333333333333,2.380572431167992,8.212674021720886,0.0,0.0,1.0,PPO,Self-play,data/train_no_tl,Self-play
150,PPO,tfrecord-00005-of-01000_164.json,9,0.0,3.6857142857142855,0.0485714285714285,1.1124541526427356,4.803756645747593,1.0,0.0,0.0,PPO,Self-play,data/train_no_tl,Self-play
